rosbagTimestamp,layout,dim,data_offset,data
1626632273288970201,,[],0,"[-10, 1, -5]"
1626632273335240056,,[],0,"[-10, 1, -5]"
1626632273384265187,,[],0,"[-10, 1, -5]"
1626632273427800709,,[],0,"[-9, 0, -5]"
1626632273483387996,,[],0,"[-9, 0, -4]"
1626632273527923984,,[],0,"[-8, 0, -4]"
1626632273578046184,,[],0,"[-8, 0, -4]"
1626632273642720246,,[],0,"[-8, 0, -4]"
1626632273670237380,,[],0,"[-7, 0, -4]"
1626632273723965595,,[],0,"[-7, 0, -4]"
1626632273766379440,,[],0,"[-7, -1, -4]"
1626632273816890599,,[],0,"[-7, -1, -4]"
1626632273866210521,,[],0,"[-7, -1, -4]"
1626632273914758485,,[],0,"[-8, -1, -4]"
1626632273966412109,,[],0,"[-8, -1, -4]"
1626632274026773095,,[],0,"[-9, -1, -4]"
1626632274068385629,,[],0,"[-9, -1, -4]"
1626632274117671275,,[],0,"[-10, -1, -4]"
1626632274162108325,,[],0,"[-10, -1, -4]"
1626632274219515591,,[],0,"[-10, -1, -4]"
1626632274266559519,,[],0,"[-10, -1, -5]"
1626632274325244889,,[],0,"[-10, -1, -5]"
1626632274368947079,,[],0,"[-10, 0, -5]"
1626632274420825012,,[],0,"[-9, 0, -5]"
1626632274469528779,,[],0,"[-9, 0, -5]"
1626632274522529767,,[],0,"[-8, 0, -5]"
1626632274566406340,,[],0,"[-8, 0, -4]"
1626632274615950104,,[],0,"[-8, 0, -4]"
1626632274662705166,,[],0,"[-7, 0, -4]"
1626632274718499900,,[],0,"[-7, 0, -4]"
1626632274767599186,,[],0,"[-7, 0, -4]"
1626632274818456197,,[],0,"[-7, 0, -4]"
1626632274870309326,,[],0,"[-8, 0, -4]"
1626632274922577519,,[],0,"[-8, 0, -4]"
1626632274967324578,,[],0,"[-9, 0, -4]"
1626632275019756344,,[],0,"[-9, 0, -4]"
1626632275068645488,,[],0,"[-9, 0, -4]"
1626632275127069661,,[],0,"[-10, 0, -4]"
1626632275169818268,,[],0,"[-10, 0, -4]"
1626632275224740173,,[],0,"[-10, 0, -4]"
1626632275274972131,,[],0,"[-10, 0, -4]"
1626632275326724473,,[],0,"[-10, 0, -5]"
1626632275375290777,,[],0,"[-10, 0, -5]"
1626632275425031112,,[],0,"[-9, 0, -5]"
1626632275478198388,,[],0,"[-9, 0, -5]"
1626632275525643947,,[],0,"[-8, 0, -4]"
1626632275574516697,,[],0,"[-8, 0, -4]"
1626632275622843706,,[],0,"[-8, -1, -4]"
1626632275669593363,,[],0,"[-8, -1, -4]"
1626632275718453817,,[],0,"[-8, -1, -4]"
1626632275772922054,,[],0,"[-8, -1, -4]"
1626632275821211733,,[],0,"[-8, -1, -4]"
1626632275875360064,,[],0,"[-8, -1, -4]"
1626632275919088426,,[],0,"[-9, -1, -4]"
1626632275967513066,,[],0,"[-9, -1, -4]"
1626632276015358328,,[],0,"[-9, -1, -4]"
1626632276063386586,,[],0,"[-10, 0, -4]"
1626632276112335196,,[],0,"[-10, 0, -4]"
1626632276165209379,,[],0,"[-10, 0, -5]"
1626632276209989445,,[],0,"[-10, 0, -6]"
1626632276267614196,,[],0,"[-10, 0, -8]"
1626632276318653646,,[],0,"[-9, 0, -10]"
1626632276373148211,,[],0,"[-9, 0, -11]"
1626632276421877115,,[],0,"[-8, 0, -12]"
1626632276474935892,,[],0,"[-8, 0, -12]"
1626632276522176123,,[],0,"[-7, 0, -12]"
1626632276570048003,,[],0,"[-7, 0, -11]"
1626632276619500815,,[],0,"[-7, 0, -10]"
1626632276669886344,,[],0,"[-7, -1, -9]"
1626632276726698827,,[],0,"[-7, -1, -8]"
1626632276776824596,,[],0,"[-8, -2, -7]"
1626632276822446084,,[],0,"[-9, -3, -6]"
1626632276877512346,,[],0,"[-9, -3, -6]"
1626632276922218586,,[],0,"[-10, -4, -6]"
1626632276974738049,,[],0,"[-11, -5, -6]"
1626632277025724028,,[],0,"[-11, -6, -6]"
1626632277079656009,,[],0,"[-11, -7, -14]"
1626632277126557585,,[],0,"[-11, -8, -5]"
1626632277176268377,,[],0,"[-11, -9, -4]"
1626632277224779516,,[],0,"[-11, -10, -3]"
1626632277274754781,,[],0,"[-10, -12, -3]"
1626632277326425711,,[],0,"[-8, -13, -3]"
1626632277378516218,,[],0,"[-6, -14, -3]"
1626632277427073129,,[],0,"[-5, -15, -3]"
1626632277484789101,,[],0,"[-3, -16, -3]"
1626632277525182406,,[],0,"[-2, -16, -3]"
1626632277580841649,,[],0,"[-1, -16, -4]"
1626632277626601232,,[],0,"[0, -17, -4]"
1626632277675017588,,[],0,"[0, -17, -4]"
1626632277722881755,,[],0,"[0, -17, -4]"
1626632277772763911,,[],0,"[-1, -18, -3]"
1626632277841739044,,[],0,"[-2, -18, -2]"
1626632277869928269,,[],0,"[-3, -18, -2]"
