%time,field.layout.data_offset,field.data0,field.data1,field.data2
1626166679217382000,0,0,0,0
1626166679237422000,0,0,0,0
1626166679257174000,0,0,0,0
1626166679278405000,0,0,0,0
1626166679297244000,0,0,0,0
1626166679317305000,0,0,0,0
1626166679337477000,0,0,0,0
1626166679356961000,0,0,0,0
1626166679376853000,0,0,0,0
1626166679397308000,0,0,0,0
1626166679417529000,0,0,0,0
1626166679440068000,0,0,0,0
1626166679457346000,0,0,0,0
1626166679478730000,0,0,0,0
1626166679496855000,0,0,0,0
1626166679517348000,0,0,0,0
1626166679537371000,0,0,0,0
1626166679558432000,0,0,0,0
1626166679577706000,0,0,0,0
1626166679597213000,0,0,0,0
1626166679617345000,0,0,0,0
1626166679637307000,0,0,0,0
1626166679658060000,0,0,0,0
1626166679677293000,0,0,0,0
1626166679696723000,0,0,0,0
1626166679719029000,0,0,0,0
1626166679737937000,0,0,0,0
1626166679761499000,0,0,0,0
1626166679777370000,0,0,0,0
1626166679797602000,0,0,0,0
1626166679817308000,0,0,0,0
1626166679838902000,0,0,0,0
1626166679857897000,0,0,0,0
1626166679877594000,0,0,0,0
1626166679897492000,0,0,0,0
1626166679917326000,0,0,0,0
1626166679937370000,0,0,0,0
1626166679958203000,0,0,0,0
1626166679977401000,0,0,0,0
1626166679997353000,0,0,0,0
1626166680017551000,0,0,0,0
1626166680037366000,0,0,0,0
1626166680057332000,0,0,0,0
1626166680077429000,0,0,0,0
1626166680098738000,0,0,0,0
1626166680117202000,0,0,0,0
1626166680137438000,0,0,0,0
1626166680157222000,0,0,0,0
1626166680177478000,0,0,0,0
1626166680198163000,0,0,0,0
1626166680217578000,0,0,0,0
1626166680237290000,0,0,0,0
1626166680267297000,0,0,0,0
1626166680277550000,0,0,0,0
1626166680298527000,0,0,0,0
1626166680317367000,0,0,0,0
1626166680337432000,0,0,0,0
1626166680360416000,0,0,0,0
1626166680377379000,0,0,0,0
1626166680398319000,0,0,0,0
1626166680417472000,0,0,0,0
1626166680437379000,0,0,0,0
1626166680457147000,0,0,0,0
1626166680477845000,0,0,0,0
1626166680497311000,0,0,0,0
1626166680517718000,0,0,0,0
1626166680537978000,0,0,0,0
1626166680557446000,0,0,0,0
1626166680579377000,0,0,0,0
1626166680597488000,0,0,0,0
1626166680617364000,0,0,0,0
1626166680640376000,0,0,0,0
1626166680657262000,0,0,0,0
1626166680677472000,0,0,0,0
1626166680697515000,0,0,0,0
1626166680717249000,0,0,0,0
1626166680737373000,0,0,0,0
1626166680757471000,0,0,0,0
1626166680777319000,0,0,0,0
1626166680797559000,0,0,0,0
1626166680817806000,0,0,0,0
1626166680837575000,0,0,0,0
1626166680857314000,0,0,0,0
1626166680877241000,0,0,0,0
1626166680897518000,0,0,0,0
1626166680917408000,0,0,0,0
1626166680937267000,0,0,0,0
1626166680957510000,0,0,0,0
1626166680977169000,0,0,0,0
1626166680996859000,0,0,0,0
1626166681017472000,0,0,0,0
1626166681036779000,0,0,0,0
1626166681056892000,0,0,0,0
1626166681077913000,0,0,0,0
1626166681097328000,0,0,0,0
1626166681117828000,0,0,0,0
1626166681137890000,0,0,0,0
1626166681157198000,0,0,0,0
1626166681179720000,0,0,0,0
1626166681197388000,0,0,0,0
1626166681217416000,0,0,0,0
1626166681237539000,0,0,0,0
1626166681257625000,0,0,0,0
1626166681277571000,0,0,0,0
1626166681297167000,0,0,0,0
1626166681317430000,0,0,0,0
1626166681337566000,0,0,0,0
1626166681357336000,0,0,0,0
1626166681377583000,0,0,0,0
1626166681398773000,0,0,0,0
1626166681417570000,0,0,0,0
1626166681438505000,0,0,0,0
1626166681459528000,0,0,0,0
1626166681477403000,0,0,0,0
1626166681497146000,0,0,0,0
1626166681517343000,0,0,0,0
1626166681545675000,0,0,0,0
1626166681557108000,0,0,0,0
1626166681577388000,0,0,0,0
1626166681598088000,0,0,0,0
1626166681617145000,0,0,0,0
1626166681637331000,0,0,0,0
1626166681657100000,0,0,0,0
1626166681677773000,0,0,0,0
1626166681697431000,0,0,0,0
1626166681717314000,0,0,0,0
1626166681737292000,0,0,0,0
1626166681757371000,0,0,0,0
1626166681777334000,0,0,0,0
1626166681797627000,0,0,0,0
1626166681817320000,0,0,0,0
1626166681837324000,0,0,0,0
1626166681857974000,0,0,0,0
1626166681877438000,0,0,0,0
1626166681897311000,0,0,0,0
1626166681917119000,0,0,0,0
1626166681939112000,0,0,0,0
1626166681957246000,0,0,0,0
1626166681977345000,0,0,0,0
1626166681998918000,0,0,0,0
1626166682017319000,0,0,0,0
1626166682037328000,0,0,0,0
1626166682057286000,0,0,0,0
1626166682077299000,0,0,0,0
1626166682097319000,0,0,0,0
1626166682117775000,0,0,0,0
1626166682137382000,0,0,0,0
1626166682157483000,0,0,0,0
1626166682177251000,0,0,0,0
1626166682197352000,0,0,0,0
1626166682220168000,0,0,0,0
1626166682237312000,0,0,0,0
1626166682257310000,0,0,0,0
1626166682278802000,0,0,0,0
1626166682297336000,0,0,0,0
1626166682317399000,0,0,0,0
1626166682337621000,0,0,0,0
1626166682357329000,0,0,0,0
1626166682377064000,0,0,0,0
1626166682397187000,0,0,0,0
1626166682418155000,0,0,0,0
1626166682437597000,0,0,0,0
1626166682457235000,0,0,0,0
1626166682477552000,0,0,0,0
1626166682497297000,0,0,0,0
1626166682517434000,0,0,0,0
1626166682537237000,0,0,0,0
1626166682557350000,0,0,0,0
1626166682577067000,0,0,0,0
1626166682597502000,0,0,0,0
1626166682617295000,0,0,0,0
1626166682637130000,0,0,0,0
1626166682657602000,0,0,0,0
1626166682677368000,0,0,0,0
1626166682697170000,0,0,0,0
1626166682717301000,0,0,0,0
1626166682738556000,0,0,0,0
1626166682758395000,0,0,0,0
1626166682777396000,0,0,0,0
1626166682797463000,0,0,0,0
1626166682826341000,0,0,0,0
1626166682837448000,0,0,0,0
1626166682856985000,0,0,0,0
1626166682877600000,0,0,0,0
1626166682898597000,0,0,0,0
1626166682920445000,0,0,0,0
1626166682937341000,0,0,0,0
1626166682957113000,0,0,0,0
1626166682977682000,0,0,0,0
1626166682997359000,0,0,0,0
1626166683017380000,0,0,0,0
1626166683038159000,0,0,0,0
1626166683057610000,0,0,0,0
1626166683077389000,0,0,0,0
1626166683097955000,0,0,0,0
1626166683117726000,0,0,0,0
1626166683137370000,0,0,0,0
1626166683157270000,0,0,0,0
1626166683184364000,0,0,0,0
1626166683197375000,0,0,0,0
1626166683217721000,0,0,0,0
1626166683237829000,0,0,0,0
1626166683257847000,0,0,0,0
1626166683277372000,0,0,0,0
1626166683297354000,0,0,0,0
1626166683317509000,0,0,0,0
1626166683337470000,0,0,0,0
1626166683357375000,0,0,0,0
1626166683377017000,0,0,0,0
1626166683397403000,0,0,0,0
1626166683417364000,0,0,0,0
1626166683437536000,0,0,0,0
1626166683457316000,0,0,0,0
1626166683477584000,0,0,0,0
1626166683497320000,0,0,0,0
1626166683517364000,0,0,0,0
1626166683537490000,0,0,0,0
1626166683557610000,0,0,0,0
1626166683577632000,0,0,0,0
1626166683597446000,0,0,0,0
1626166683617463000,0,0,0,0
1626166683638091000,0,0,0,0
1626166683657407000,0,0,0,0
1626166683677161000,0,0,0,0
1626166683697288000,0,0,0,0
1626166683717252000,0,0,0,0
1626166683739724000,0,0,0,0
1626166683757522000,0,0,0,0
1626166683777901000,0,0,0,0
1626166683797351000,0,0,0,0
1626166683817832000,0,0,0,0
1626166683837576000,0,0,0,0
1626166683859418000,0,0,0,0
1626166683877490000,0,0,0,0
1626166683897394000,0,0,0,0
1626166683918158000,0,0,0,0
1626166683938007000,0,0,0,0
1626166683959353000,0,0,0,0
1626166683977244000,0,0,0,0
1626166683997382000,0,0,0,0
1626166684019610000,0,0,0,0
1626166684037590000,0,0,0,0
1626166684058521000,0,0,0,0
1626166684077007000,0,0,0,0
1626166684105045000,0,0,0,0
1626166684117639000,0,0,0,0
1626166684137273000,0,0,0,0
1626166684157355000,0,0,0,0
1626166684176895000,0,0,0,0
1626166684197332000,0,0,0,0
1626166684217446000,0,0,0,0
1626166684237359000,0,0,0,0
1626166684257572000,0,0,0,0
1626166684277914000,0,0,0,0
1626166684297504000,0,0,0,0
1626166684317472000,0,0,0,0
1626166684337252000,0,0,0,0
1626166684357400000,0,0,0,0
1626166684377358000,0,0,0,0
1626166684397644000,0,0,0,0
1626166684417297000,0,0,0,0
1626166684437453000,0,0,0,0
1626166684457178000,0,0,0,0
1626166684477521000,0,0,0,0
1626166684499212000,0,0,0,0
1626166684517679000,0,0,0,0
1626166684537569000,0,0,0,0
1626166684558826000,0,0,0,0
1626166684577409000,0,0,0,0
1626166684597361000,0,0,0,0
1626166684617377000,0,0,0,0
1626166684637331000,0,0,0,0
1626166684657244000,0,0,0,0
1626166684677423000,0,0,0,0
1626166684697462000,0,0,0,0
1626166684717282000,0,0,0,0
1626166684737790000,0,0,0,0
1626166684757347000,0,0,0,0
1626166684778068000,0,0,0,0
1626166684797669000,0,0,0,0
1626166684817394000,0,0,0,0
1626166684839494000,0,0,0,0
1626166684858109000,0,0,0,0
1626166684877911000,0,0,0,0
1626166684897156000,0,0,0,0
1626166684917350000,0,0,0,0
1626166684938130000,0,0,0,0
1626166684957378000,0,0,0,0
1626166684977414000,0,0,0,0
1626166684997593000,0,0,0,0
1626166685017243000,0,0,0,0
1626166685037362000,0,0,0,0
1626166685056907000,0,0,0,0
1626166685077355000,0,0,0,0
1626166685098439000,0,0,0,0
1626166685117257000,0,0,0,0
1626166685137468000,0,0,0,0
1626166685157315000,0,0,0,0
1626166685177386000,0,0,0,0
1626166685197301000,0,0,0,0
1626166685217395000,0,0,0,0
1626166685237272000,0,0,0,0
1626166685257344000,0,0,0,0
1626166685277475000,0,0,0,0
1626166685297238000,0,0,0,0
1626166685318473000,0,0,0,0
1626166685337354000,0,0,0,0
1626166685357853000,0,0,0,0
1626166685386416000,0,0,0,0
1626166685397620000,0,0,0,0
1626166685417412000,0,0,0,0
1626166685437325000,0,0,0,0
1626166685457732000,0,0,0,0
1626166685477003000,0,0,0,0
1626166685497429000,0,0,0,0
1626166685517644000,0,0,0,0
1626166685537459000,0,0,0,0
1626166685557343000,0,0,0,0
1626166685577361000,0,0,0,0
1626166685597382000,0,0,0,0
1626166685617316000,0,0,0,0
1626166685637538000,0,0,0,0
1626166685658048000,0,0,0,0
1626166685677825000,0,0,0,0
1626166685699429000,0,0,0,0
1626166685717438000,0,0,0,0
1626166685737482000,0,0,0,0
1626166685757326000,0,0,0,0
1626166685777499000,0,0,0,0
1626166685797531000,0,0,0,0
1626166685817251000,0,0,0,0
1626166685837863000,0,0,0,0
1626166685857313000,0,0,0,0
1626166685877541000,0,0,0,0
1626166685897679000,0,0,0,0
1626166685917391000,0,0,0,0
1626166685937206000,0,0,0,0
1626166685957295000,0,0,0,0
1626166685977866000,0,0,0,0
1626166685997272000,0,0,0,0
1626166686017692000,0,0,0,0
1626166686037375000,0,0,0,0
1626166686057433000,0,0,0,0
1626166686077687000,0,0,0,0
1626166686097212000,0,0,0,0
1626166686117768000,0,0,0,0
1626166686137406000,0,0,0,0
1626166686157167000,0,0,0,0
1626166686177349000,0,0,0,0
1626166686197371000,0,0,0,0
1626166686217858000,0,0,0,0
1626166686237297000,0,0,0,0
1626166686257278000,0,0,0,0
1626166686278061000,0,0,0,0
1626166686299673000,0,0,0,0
1626166686317521000,0,0,0,0
1626166686337211000,0,0,0,0
1626166686357390000,0,0,0,0
1626166686377544000,0,0,0,0
1626166686397371000,0,0,0,0
1626166686417484000,0,0,0,0
1626166686437034000,0,0,0,0
1626166686457048000,0,0,0,0
1626166686478064000,0,0,0,0
1626166686497365000,0,0,0,0
1626166686518845000,0,0,0,0
1626166686537309000,0,0,0,0
1626166686557282000,0,0,0,0
1626166686580157000,0,0,0,0
1626166686597475000,0,0,0,0
1626166686617298000,0,0,0,0
1626166686637134000,0,0,0,0
1626166686665124000,0,0,0,0
1626166686677401000,0,0,0,0
1626166686697045000,0,0,0,0
1626166686717300000,0,0,0,0
1626166686737251000,0,0,0,0
1626166686757301000,0,0,0,0
1626166686777231000,0,0,0,0
1626166686798194000,0,0,0,0
1626166686817543000,0,0,0,0
1626166686837543000,0,0,0,0
1626166686857557000,0,0,0,0
1626166686877370000,0,0,0,0
1626166686900472000,0,0,0,0
1626166686919785000,0,0,0,0
1626166686937181000,0,0,0,0
1626166687037572000,0,0,0,0
1626166687042068000,0,0,0,0
1626166687042222000,0,0,0,0
1626166687042352000,0,0,0,0
1626166687042449000,0,0,0,0
1626166687059241000,0,0,0,0
1626166687077355000,0,0,0,0
1626166687170926000,0,0,0,0
1626166687175658000,0,0,0,0
1626166687175779000,0,0,0,0
1626166687176381000,0,0,0,0
1626166687179781000,0,0,0,0
1626166687197193000,0,0,0,0
1626166687303957000,0,0,0,0
1626166687308966000,0,0,0,0
1626166687309084000,0,0,0,0
1626166687309155000,0,0,0,0
1626166687309287000,0,0,0,0
1626166687317147000,0,0,0,0
1626166687337995000,0,0,0,0
1626166687443288000,0,0,0,0
1626166687446439000,0,0,0,0
1626166687446563000,0,0,0,0
1626166687446638000,0,0,0,0
1626166687447121000,0,0,0,0
1626166687457288000,0,0,0,0
1626166687477325000,0,0,0,0
1626166687579464000,0,0,0,0
1626166687582478000,0,0,0,0
1626166687582600000,0,0,0,0
1626166687583285000,0,0,0,0
1626166687583375000,0,0,0,0
1626166687597154000,0,0,0,0
1626166687617667000,0,0,0,0
1626166687714814000,0,0,0,0
1626166687719973000,0,0,0,0
1626166687720098000,0,0,0,0
1626166687720171000,0,0,0,0
1626166687720241000,0,0,0,0
1626166687738201000,0,0,0,0
1626166687757190000,0,0,0,0
1626166687810058000,0,0,0,0
1626166687810179000,0,0,0,0
1626166687817174000,0,0,0,0
1626166687837265000,0,0,0,0
1626166687858422000,0,0,0,0
1626166687878635000,0,0,0,0
1626166687897194000,0,0,0,0
1626166687917119000,0,0,0,0
1626166687946430000,0,0,0,0
1626166687957099000,0,0,0,0
1626166687977895000,0,0,0,0
1626166687997359000,0,0,0,0
1626166688017617000,0,0,0,0
1626166688040503000,0,0,0,0
1626166688057606000,0,0,0,0
1626166688077282000,0,0,0,0
1626166688097346000,0,0,0,0
1626166688117362000,0,0,0,0
1626166688137479000,0,0,0,0
1626166688157580000,0,0,0,0
1626166688177266000,0,0,0,0
1626166688197531000,0,0,0,0
1626166688218039000,0,0,0,0
1626166688236895000,0,0,0,0
1626166688259510000,0,0,0,0
1626166688277696000,0,0,0,0
1626166688296957000,0,0,0,0
1626166688317202000,0,0,0,0
1626166688337249000,0,0,0,0
1626166688357001000,0,0,0,0
1626166688376911000,0,0,0,0
1626166688397319000,0,0,0,0
1626166688417418000,0,0,0,0
1626166688437405000,0,0,0,0
1626166688457392000,0,0,0,0
1626166688477109000,0,0,0,0
1626166688497309000,0,0,0,0
1626166688517278000,0,0,0,0
1626166688537445000,0,0,0,0
1626166688557364000,0,0,0,0
1626166688578759000,0,0,0,0
1626166688597401000,0,0,0,0
1626166688617257000,0,0,0,0
1626166688637575000,0,0,0,0
1626166688657182000,0,0,0,0
1626166688677220000,0,0,0,0
1626166688697685000,0,0,0,0
1626166688717571000,0,0,0,0
1626166688737431000,0,0,0,0
1626166688758211000,0,0,0,0
1626166688777406000,0,0,0,0
1626166688797538000,0,0,0,0
1626166688817190000,0,0,0,0
1626166688837490000,0,0,0,0
1626166688860181000,0,0,0,0
1626166688877281000,0,0,0,0
1626166688897482000,0,0,0,0
1626166688917475000,0,0,0,0
1626166688937403000,0,0,0,0
1626166688957781000,0,0,0,0
1626166688977386000,0,0,0,0
1626166688997598000,0,0,0,0
1626166689017398000,0,0,0,0
1626166689037347000,0,0,0,0
1626166689057478000,0,0,0,0
1626166689078790000,0,0,0,0
1626166689097309000,0,0,0,0
1626166689117593000,0,0,0,0
1626166689139642000,0,0,0,0
1626166689157664000,0,0,0,0
1626166689177213000,0,0,0,0
1626166689197296000,0,0,0,0
1626166689225835000,0,0,0,0
1626166689237125000,0,0,0,0
1626166689257306000,0,0,0,0
1626166689277694000,0,0,0,0
1626166689297291000,0,0,0,0
1626166689318790000,0,0,0,0
1626166689337338000,0,0,0,0
1626166689357324000,0,0,0,0
1626166689377658000,0,0,0,0
1626166689397227000,0,0,0,0
1626166689417314000,0,0,0,0
1626166689437446000,0,0,0,0
1626166689457309000,0,0,0,0
1626166689477561000,0,0,0,0
1626166689497497000,0,0,0,0
1626166689517220000,0,0,0,0
1626166689537428000,0,0,0,0
1626166689557550000,0,0,0,0
1626166689577258000,0,0,0,0
1626166689597243000,0,0,0,0
1626166689617160000,0,0,0,0
1626166689638034000,0,0,0,0
1626166689657330000,0,0,0,0
1626166689678958000,0,0,0,0
1626166689697778000,0,0,0,0
1626166689717679000,0,0,0,0
1626166689737642000,0,0,0,0
1626166689757292000,0,0,0,0
1626166689777307000,0,0,0,0
1626166689796962000,0,0,0,0
1626166689817329000,0,0,0,0
1626166689837360000,0,0,0,0
1626166689858020000,0,0,0,0
1626166689877588000,0,0,0,0
1626166689900775000,0,0,0,0
1626166689917196000,0,0,0,0
1626166689937266000,0,0,0,0
1626166689959105000,0,0,0,0
1626166689977226000,0,0,0,0
1626166689997191000,0,0,0,0
1626166690017238000,0,0,0,0
1626166690037324000,0,0,23,0
1626166690057565000,0,0,83,0
1626166690077272000,0,0,99,0
1626166690097279000,0,0,99,0
1626166690116942000,0,0,99,0
1626166690137350000,0,0,99,0
1626166690157328000,0,0,99,0
1626166690177285000,0,0,99,0
1626166690197235000,0,0,99,0
1626166690217598000,0,0,99,0
1626166690237324000,0,0,25,0
1626166690257258000,0,0,0,0
1626166690277162000,0,0,0,0
1626166690297546000,0,0,0,0
1626166690317743000,0,0,0,0
1626166690337389000,0,0,0,0
1626166690357247000,0,0,0,0
1626166690377252000,0,0,0,0
1626166690397432000,0,0,0,0
1626166690418211000,0,0,0,0
1626166690448487000,0,0,0,0
1626166690457194000,0,0,0,0
1626166690477300000,0,0,0,0
1626166690506516000,0,0,0,0
1626166690518213000,0,0,0,0
1626166690537503000,0,0,70,0
1626166690557308000,0,0,99,0
1626166690577128000,0,0,99,0
1626166690597357000,0,0,99,0
1626166690617707000,0,0,99,0
1626166690637427000,0,0,99,0
1626166690657196000,0,0,99,0
1626166690677092000,0,0,95,0
1626166690697526000,0,0,12,0
1626166690718045000,0,0,0,0
1626166690737387000,0,0,0,0
1626166690757236000,0,0,0,0
1626166690779240000,0,0,0,0
1626166690797336000,0,0,0,0
1626166690818200000,0,0,0,0
1626166690837386000,0,0,0,0
1626166690857339000,0,0,0,0
1626166690877208000,0,0,0,0
1626166690897415000,0,0,0,0
1626166690917352000,0,0,0,0
1626166690936881000,0,0,0,0
1626166690957360000,0,0,0,0
1626166690977730000,0,0,0,0
1626166690997548000,0,0,0,0
1626166691017235000,0,0,0,0
1626166691037506000,0,0,0,0
1626166691057302000,0,0,0,0
1626166691077623000,0,0,0,0
1626166691097289000,0,0,0,0
1626166691117329000,0,0,0,0
1626166691137270000,0,0,0,0
1626166691157341000,0,0,7,0
1626166691177176000,0,0,99,0
1626166691197284000,0,0,99,0
1626166691218129000,0,0,99,0
1626166691237596000,0,0,99,0
1626166691257741000,0,0,99,0
1626166691277176000,0,0,96,0
1626166691297364000,0,0,0,0
1626166691318171000,0,0,0,0
1626166691337214000,0,0,0,0
1626166691357282000,0,0,0,0
1626166691377241000,0,0,0,0
1626166691397544000,0,0,0,0
1626166691420864000,0,0,0,0
1626166691437271000,0,0,0,0
1626166691457391000,0,0,0,-35
1626166691477130000,0,0,0,-99
1626166691497265000,0,0,0,-99
1626166691518388000,0,0,0,0
1626166691537265000,0,0,0,0
1626166691557603000,0,0,0,0
1626166691577028000,0,0,0,0
1626166691597336000,0,0,0,0
1626166691617325000,0,0,0,0
1626166691638908000,0,0,0,0
1626166691657373000,0,0,0,0
1626166691677019000,0,0,0,0
1626166691700090000,0,0,0,0
1626166691762613000,0,0,0,0
1626166691762737000,0,0,0,0
1626166691762808000,0,0,0,0
1626166691786628000,0,0,0,0
1626166691797222000,0,0,0,0
1626166691817373000,0,0,0,0
1626166691837370000,0,0,0,0
1626166691857256000,0,0,0,0
1626166691878039000,0,0,0,0
1626166691897349000,0,0,0,0
1626166691917247000,0,0,0,0
1626166691937467000,0,0,0,0
1626166691957548000,0,0,0,0
1626166691978030000,0,0,0,0
1626166691997623000,0,0,0,0
1626166692017380000,0,0,0,0
1626166692037252000,0,0,0,0
1626166692057316000,0,0,0,0
1626166692093645000,0,0,0,0
1626166692097172000,0,0,0,0
1626166692117349000,0,0,0,0
1626166692137151000,0,0,0,0
1626166692157381000,0,0,0,0
1626166692177546000,0,0,0,0
1626166692199282000,0,0,0,0
1626166692217437000,0,0,0,0
1626166692239630000,0,0,0,0
1626166692257364000,0,0,0,0
1626166692277980000,0,0,0,0
1626166692297207000,0,0,0,0
1626166692317370000,0,0,0,0
1626166692337129000,0,0,0,0
1626166692363327000,0,0,0,0
1626166692377364000,0,0,0,0
1626166692397264000,0,0,0,0
1626166692417228000,0,0,0,0
1626166692437194000,0,0,0,0
1626166692458020000,0,0,0,0
1626166692477206000,0,0,0,0
1626166692497293000,0,0,0,0
1626166692518901000,0,0,0,0
1626166692537103000,0,0,0,0
1626166692557732000,0,0,0,0
1626166692578265000,0,0,0,0
1626166692597148000,0,0,0,0
1626166692617323000,0,0,0,0
1626166692637403000,0,0,0,0
1626166692657349000,0,0,0,0
1626166692677856000,0,0,0,0
1626166692697399000,0,0,0,0
1626166692717392000,0,0,0,0
1626166692737203000,0,0,0,0
1626166692758924000,0,0,0,0
1626166692777991000,0,0,0,0
1626166692797272000,0,0,0,0
1626166692817345000,0,0,0,0
1626166692837488000,0,0,0,0
1626166692857294000,0,0,0,0
1626166692877946000,0,0,0,0
1626166692897221000,0,0,0,0
1626166692917382000,0,0,0,0
1626166692937985000,0,0,0,0
1626166692957287000,0,0,0,0
1626166692977437000,0,0,0,0
1626166692998642000,0,0,0,0
1626166693017207000,0,0,0,0
1626166693037900000,0,0,43,0
1626166693066585000,0,0,99,0
1626166693077164000,0,0,99,0
1626166693097077000,0,0,99,0
1626166693117329000,0,0,99,0
1626166693137332000,0,0,99,0
1626166693157201000,0,0,99,0
1626166693177597000,0,0,99,0
1626166693197630000,0,0,0,0
1626166693217242000,0,0,0,0
1626166693237358000,0,0,0,0
1626166693257364000,0,0,0,0
1626166693277370000,0,0,0,0
1626166693297824000,0,0,0,0
1626166693317186000,0,0,0,0
1626166693338131000,0,0,0,0
1626166693357334000,0,0,99,0
1626166693377987000,0,0,99,0
1626166693397670000,0,0,99,0
1626166693417479000,0,0,0,0
1626166693437435000,0,0,0,0
1626166693456939000,0,0,0,0
1626166693477264000,0,0,0,0
1626166693497106000,0,0,0,0
1626166693517370000,0,0,0,0
1626166693537386000,0,0,0,0
1626166693557246000,0,0,0,0
1626166693577309000,0,0,0,0
1626166693597444000,0,0,0,0
1626166693617417000,0,0,0,0
1626166693637409000,0,0,0,0
1626166693657332000,0,0,0,0
1626166693679366000,0,0,0,0
1626166693697366000,0,0,0,0
1626166693717188000,0,0,0,0
1626166693737336000,0,0,23,0
1626166693757016000,0,0,99,0
1626166693777393000,0,0,99,0
1626166693797185000,0,0,99,0
1626166693818059000,0,0,99,0
1626166693837480000,0,0,99,0
1626166693857388000,0,0,99,0
1626166693879351000,0,0,99,-2
1626166693897324000,0,0,99,-4
1626166693917264000,0,0,99,-5
1626166693937439000,0,0,99,-6
1626166693957414000,0,0,78,-10
1626166693979932000,0,0,0,-9
1626166693997215000,0,0,0,0
