rosbagTimestamp,layout,dim,data_offset,data
1630056943151565333,,[],0,"[0.39, -1.02, 0.68, -8.3125, -3.75, 268.5]"
1630056943205078060,,[],0,"[0.73, -0.74, -0.1, -9.1875, -3.75, 265.9375]"
1630056943257274599,,[],0,"[1.43, -0.7000000000000001, -0.04, -9.9375, -3.75, 263.5]"
1630056943308884480,,[],0,"[0.91, -0.96, 0.2, -9.9375, -3.9375, 260.625]"
1630056943363110541,,[],0,"[1.03, -1.45, 0.44, -9.9375, -4.375, 257.6875]"
1630056943406745556,,[],0,"[1.09, -0.66, -0.26, -10.375, -4.875, 255.9375]"
1630056943457421457,,[],0,"[1.27, -0.13, -0.29, -10.625, -5.125, 254.4375]"
1630056943504131696,,[],0,"[0.97, -0.5700000000000001, -0.01, -10.6875, -5.375, 253.375]"
1630056943556610607,,[],0,"[0.8, -0.51, -0.17, -10.8125, -5.9375, 252.3125]"
1630056943604444673,,[],0,"[0.21, -0.53, 0.09, -10.875, -5.9375, 250.9375]"
1630056943655446731,,[],0,"[0.9, 0.1, -0.22, -10.625, -5.625, 250.0]"
1630056943701474367,,[],0,"[0.47000000000000003, -0.04, 0.04, -10.1875, -5.0625, 249.5]"
1630056943748192718,,[],0,"[0.48, -0.02, 0.18, -9.8125, -5.3125, 249.25]"
1630056943796434075,,[],0,"[0.52, -0.36, 0.05, -10.1875, -5.9375, 249.5625]"
1630056943848002494,,[],0,"[0.37, -0.45, 0.03, -10.875, -6.625, 250.125]"
1630056943893129205,,[],0,"[0.34, 0.32, -0.22, -11.0625, -7.375, 250.3125]"
1630056943941908952,,[],0,"[0.29, -0.89, 0.39, -10.5, -7.125, 250.0625]"
1630056943989107219,,[],0,"[0.89, 0.09, -1.2, -10.9375, -6.9375, 251.1875]"
1630056944043391452,,[],0,"[-0.15, -1.09, -0.01, -11.0, -7.1875, 252.1875]"
1630056944096560237,,[],0,"[0.52, -0.71, -0.5, -10.5625, -7.375, 252.25]"
1630056944144816986,,[],0,"[0.63, -0.48, 0.04, -9.75, -6.9375, 252.75]"
1630056944195957356,,[],0,"[0.66, -0.23, 0.0, -9.375, -6.8125, 253.5625]"
1630056944245330149,,[],0,"[0.43, -0.32, 0.38, -9.1875, -6.875, 254.4375]"
1630056944294763131,,[],0,"[0.3, -0.48, 0.17, -9.1875, -6.9375, 255.5]"
1630056944345891176,,[],0,"[0.51, -0.65, 0.45, -8.9375, -6.5, 256.25]"
1630056944394806957,,[],0,"[0.68, -0.47000000000000003, 0.14, -8.8125, -6.125, 257.1875]"
1630056944447129580,,[],0,"[1.0, -0.53, 0.64, -9.25, -6.125, 258.625]"
1630056944498422476,,[],0,"[1.28, 0.74, -1.47, -10.75, -6.6875, 260.875]"
1630056944548896650,,[],0,"[0.61, -0.45, -0.5, -10.5625, -6.5, 261.5625]"
1630056944598621018,,[],0,"[0.76, -0.74, -0.18, -9.625, -5.25, 262.125]"
1630056944647572837,,[],0,"[0.89, -0.33, -0.12, -9.4375, -4.3125, 263.8125]"
1630056944698555454,,[],0,"[0.12, -0.71, 0.25, -9.5, -4.625, 264.8125]"
1630056944748564572,,[],0,"[-0.4, -1.02, 0.11, -9.5, -4.5, 265.0]"
1630056944798419183,,[],0,"[0.04, -1.45, 1.1500000000000001, -9.5625, -3.6875, 264.75]"
1630056944851054420,,[],0,"[0.8300000000000001, -0.32, 0.54, -10.9375, -3.5, 264.8125]"
1630056945064995932,,[],0,"[0.01, -0.97, 0.53, -10.875, -3.4375, 264.25]"
