rosbagTimestamp,layout,dim,data_offset,data
1626632327784296886,,[],0,"[-107, 1, -1]"
1626632327827661062,,[],0,"[-107, 1, 0]"
1626632327879415984,,[],0,"[-107, 3, 0]"
1626632327928860115,,[],0,"[-108, 4, -1]"
1626632327982000779,,[],0,"[-108, 7, -2]"
1626632328034992656,,[],0,"[-110, 9, -3]"
1626632328083568895,,[],0,"[-112, 11, -2]"
1626632328130529711,,[],0,"[-114, 12, -2]"
1626632328187195424,,[],0,"[-116, 14, -1]"
1626632328233603879,,[],0,"[-118, 16, -2]"
1626632328285372603,,[],0,"[-121, 17, -2]"
1626632328331587208,,[],0,"[-123, 18, -1]"
1626632328378080869,,[],0,"[-126, 18, -1]"
1626632328429917848,,[],0,"[-128, 18, 0]"
1626632328479763872,,[],0,"[-131, 18, 0]"
1626632328527509996,,[],0,"[-133, 18, 0]"
1626632328575950601,,[],0,"[-135, 17, 0]"
1626632328627409750,,[],0,"[-137, 16, 0]"
1626632328684264496,,[],0,"[-140, 15, 0]"
1626632328727794612,,[],0,"[-141, 14, 0]"
1626632328776449617,,[],0,"[-143, 13, 0]"
1626632328823192850,,[],0,"[-144, 12, 0]"
1626632328879671204,,[],0,"[-145, 11, 0]"
1626632328928455562,,[],0,"[-146, 9, 0]"
1626632328985886091,,[],0,"[-147, 8, -1]"
1626632329038819318,,[],0,"[-147, 7, -1]"
1626632329089217033,,[],0,"[-148, 6, -1]"
1626632329152233897,,[],0,"[-147, 5, -1]"
1626632329190528646,,[],0,"[-147, 5, 0]"
1626632329242661324,,[],0,"[-146, 4, -1]"
1626632329296228045,,[],0,"[-145, 3, -1]"
1626632329346183412,,[],0,"[-144, 3, -1]"
1626632329399640187,,[],0,"[-143, 4, 0]"
1626632329447238621,,[],0,"[-141, 4, 0]"
1626632329497913764,,[],0,"[-140, 5, 0]"
1626632329542777135,,[],0,"[-138, 5, 0]"
1626632329591186670,,[],0,"[-136, 6, 0]"
1626632329640604076,,[],0,"[-135, 7, 0]"
1626632329688580894,,[],0,"[-132, 8, 0]"
1626632329741471647,,[],0,"[-130, 10, 1]"
1626632329790406150,,[],0,"[-128, 11, 1]"
1626632329840484197,,[],0,"[-126, 12, 0]"
1626632329886330662,,[],0,"[-124, 13, 0]"
1626632329934484555,,[],0,"[-122, 14, 0]"
1626632329985654994,,[],0,"[-120, 15, 0]"
1626632330039532494,,[],0,"[-119, 16, 0]"
1626632330086872240,,[],0,"[-117, 17, 0]"
1626632330147292542,,[],0,"[-115, 17, 0]"
1626632330189801978,,[],0,"[-114, 17, 0]"
1626632330240333375,,[],0,"[-113, 17, 0]"
1626632330287238989,,[],0,"[-112, 16, -1]"
1626632330343084886,,[],0,"[-111, 16, 0]"
1626632330390447378,,[],0,"[-110, 15, 0]"
1626632330441742519,,[],0,"[-110, 14, 0]"
1626632330490112105,,[],0,"[-110, 13, 0]"
1626632330547644889,,[],0,"[-110, 12, 0]"
1626632330594513743,,[],0,"[-111, 11, 0]"
1626632330643853612,,[],0,"[-111, 10, 0]"
1626632330692656743,,[],0,"[-112, 9, 0]"
1626632330742361254,,[],0,"[-113, 9, 0]"
1626632330781339826,,[],0,"[-114, 8, 0]"
1626632330837450699,,[],0,"[-116, 7, 0]"
1626632330887248048,,[],0,"[-117, 7, 0]"
1626632330936334904,,[],0,"[-119, 6, 0]"
1626632330981507011,,[],0,"[-120, 6, 0]"
1626632331034120404,,[],0,"[-122, 6, 0]"
1626632331083159587,,[],0,"[-124, 6, -1]"
1626632331129136226,,[],0,"[-126, 7, -1]"
1626632331177541356,,[],0,"[-128, 7, -1]"
1626632331223260360,,[],0,"[-129, 7, -2]"
1626632331268063413,,[],0,"[-132, 8, -2]"
1626632331342468601,,[],0,"[-134, 9, -2]"
1626632331387014399,,[],0,"[-136, 10, -2]"
1626632331439603005,,[],0,"[-137, 10, -2]"
1626632331487966517,,[],0,"[-139, 11, -2]"
1626632331542236914,,[],0,"[-140, 12, -2]"
1626632331590686198,,[],0,"[-141, 12, -2]"
1626632331639425206,,[],0,"[-142, 13, -1]"
1626632331687024318,,[],0,"[-143, 14, -1]"
1626632331746116278,,[],0,"[-143, 14, -1]"
1626632331790742626,,[],0,"[-144, 14, -1]"
1626632331839557648,,[],0,"[-144, 14, -1]"
1626632331888576638,,[],0,"[-143, 14, 0]"
1626632331942456981,,[],0,"[-143, 14, 0]"
1626632331996787774,,[],0,"[-142, 14, 0]"
1626632332046080746,,[],0,"[-141, 14, 0]"
