rosbagTimestamp,layout,dim,data_offset,data
1626632321648311782,,[],0,"[0, 0, 0]"
1626632321668712452,,[],0,"[0, 0, 0]"
1626632321688404618,,[],0,"[0, 0, 0]"
1626632321708469823,,[],0,"[0, 0, 0]"
1626632321728627178,,[],0,"[0, 0, 0]"
1626632321748497629,,[],0,"[0, 0, 0]"
1626632321768643682,,[],0,"[0, 0, 0]"
1626632321788436008,,[],0,"[0, 0, 0]"
1626632321808428197,,[],0,"[0, 0, 0]"
1626632321828339308,,[],0,"[0, 0, 0]"
1626632321849147900,,[],0,"[0, 0, 0]"
1626632321868421647,,[],0,"[0, 0, 0]"
1626632321888321066,,[],0,"[0, 0, 0]"
1626632321908083299,,[],0,"[0, 0, 0]"
1626632321928694296,,[],0,"[0, 0, 0]"
1626632321948078097,,[],0,"[0, 0, 0]"
1626632321967671151,,[],0,"[0, 0, 0]"
1626632321987630275,,[],0,"[0, 0, 0]"
1626632322008100003,,[],0,"[0, 0, 0]"
1626632322028338690,,[],0,"[0, 0, 0]"
1626632322048832182,,[],0,"[0, 0, 0]"
1626632322068374792,,[],0,"[0, 0, 0]"
1626632322088535432,,[],0,"[0, 0, 0]"
1626632322108237660,,[],0,"[0, 0, 0]"
1626632322128256520,,[],0,"[0, 0, 0]"
1626632322148538063,,[],0,"[0, 0, 0]"
1626632322168224724,,[],0,"[0, 0, 0]"
1626632322188441184,,[],0,"[0, 0, 0]"
1626632322208353060,,[],0,"[0, 0, 0]"
1626632322228249542,,[],0,"[0, 0, 0]"
1626632322248487494,,[],0,"[0, 0, 0]"
1626632322268433046,,[],0,"[0, 0, 0]"
1626632322288243561,,[],0,"[0, 0, 0]"
1626632322308501587,,[],0,"[0, 0, 0]"
1626632322328336899,,[],0,"[0, 0, 0]"
1626632322348430699,,[],0,"[0, 0, 0]"
1626632322368454798,,[],0,"[0, 0, 0]"
1626632322388347105,,[],0,"[0, 0, 0]"
1626632322408553808,,[],0,"[0, 0, 0]"
1626632322428320103,,[],0,"[0, 0, 0]"
1626632322448381121,,[],0,"[0, 0, 0]"
1626632322468625383,,[],0,"[0, 0, 0]"
1626632322488381440,,[],0,"[0, 0, 0]"
1626632322508197182,,[],0,"[0, 0, 0]"
1626632322528113078,,[],0,"[0, 0, 0]"
1626632322548343679,,[],0,"[0, 0, 0]"
1626632322568596329,,[],0,"[0, 0, 0]"
1626632322588450287,,[],0,"[0, 0, 0]"
1626632322608365943,,[],0,"[0, 0, 0]"
1626632322628550164,,[],0,"[0, 0, 0]"
1626632322648372788,,[],0,"[0, 0, 0]"
1626632322668291800,,[],0,"[0, 0, 0]"
1626632322688244179,,[],0,"[0, 0, 0]"
1626632322708489525,,[],0,"[0, 0, 0]"
1626632322728398209,,[],0,"[0, 0, 0]"
1626632322748493022,,[],0,"[0, 0, 0]"
1626632322768351577,,[],0,"[0, 0, 0]"
1626632322788380237,,[],0,"[0, 0, 0]"
1626632322808275103,,[],0,"[0, 0, 0]"
1626632322828169261,,[],0,"[0, 0, 0]"
1626632322848637013,,[],0,"[0, 0, 0]"
1626632322868643676,,[],0,"[0, 0, 0]"
1626632322888059739,,[],0,"[0, 0, 0]"
1626632322908214065,,[],0,"[0, 0, 0]"
1626632322928337844,,[],0,"[0, 0, 0]"
1626632322948582489,,[],0,"[0, 0, 0]"
1626632322968245519,,[],0,"[0, 0, 0]"
1626632322988392600,,[],0,"[0, 0, 0]"
1626632323008293129,,[],0,"[0, 0, 0]"
1626632323028540170,,[],0,"[0, 0, 0]"
1626632323048494597,,[],0,"[0, 0, 0]"
1626632323068123918,,[],0,"[0, 0, 0]"
1626632323088405179,,[],0,"[0, 0, 0]"
1626632323108835193,,[],0,"[0, 0, 0]"
1626632323128284359,,[],0,"[0, 0, 0]"
1626632323148666322,,[],0,"[0, 0, 0]"
1626632323168331210,,[],0,"[0, 0, 0]"
1626632323188499316,,[],0,"[0, 0, 0]"
1626632323208328819,,[],0,"[0, 0, 0]"
1626632323228402737,,[],0,"[0, 0, 0]"
1626632323248185271,,[],0,"[0, 0, 0]"
1626632323268900556,,[],0,"[0, 0, 0]"
1626632323288495024,,[],0,"[0, 0, 0]"
1626632323308488277,,[],0,"[0, 0, 0]"
1626632323328646769,,[],0,"[0, 0, 0]"
1626632323348569095,,[],0,"[0, 0, 0]"
1626632323368245093,,[],0,"[0, 0, 0]"
1626632323388640353,,[],0,"[0, 0, 0]"
1626632323408327555,,[],0,"[0, 0, 0]"
1626632323428257676,,[],0,"[0, 0, 0]"
1626632323448368243,,[],0,"[0, 0, 0]"
1626632323468102130,,[],0,"[0, 0, 0]"
1626632323488112182,,[],0,"[0, 0, 0]"
1626632323508489595,,[],0,"[0, 0, 0]"
1626632323528593060,,[],0,"[0, 0, 0]"
1626632323548388736,,[],0,"[0, 0, 0]"
1626632323568190013,,[],0,"[0, 0, 0]"
1626632323588457392,,[],0,"[0, 0, 0]"
1626632323608719840,,[],0,"[0, 0, 0]"
1626632323628480550,,[],0,"[0, 0, 0]"
1626632323648592796,,[],0,"[0, 0, 0]"
1626632323668307395,,[],0,"[0, 0, 0]"
1626632323688360696,,[],0,"[0, 0, 0]"
1626632323708274725,,[],0,"[0, 0, 0]"
1626632323728361458,,[],0,"[0, 0, 0]"
1626632323748305465,,[],0,"[0, 0, 0]"
1626632323768348599,,[],0,"[0, 0, 0]"
1626632323788183746,,[],0,"[0, 0, 0]"
1626632323808716155,,[],0,"[0, 0, 0]"
1626632323828796341,,[],0,"[0, 0, 0]"
1626632323848286118,,[],0,"[0, 0, 0]"
1626632323867900881,,[],0,"[0, 0, 0]"
1626632323887644870,,[],0,"[0, 0, 0]"
1626632323907586205,,[],0,"[0, 0, 0]"
1626632323927672764,,[],0,"[0, 0, 0]"
1626632323947643008,,[],0,"[0, 0, 0]"
1626632323967647305,,[],0,"[0, 0, 0]"
1626632323987643716,,[],0,"[0, 0, 0]"
1626632324007639593,,[],0,"[0, 0, 0]"
1626632324027799048,,[],0,"[0, 0, 0]"
1626632324047678207,,[],0,"[0, 0, 0]"
1626632324068200533,,[],0,"[0, 0, 0]"
1626632324088682203,,[],0,"[0, 0, 0]"
1626632324108407801,,[],0,"[0, 0, 0]"
1626632324128338508,,[],0,"[0, 0, 0]"
1626632324148046699,,[],0,"[0, 0, 0]"
1626632324168619725,,[],0,"[0, 0, 0]"
1626632324188415843,,[],0,"[0, 0, 0]"
1626632324208398747,,[],0,"[0, 0, 0]"
1626632324228180595,,[],0,"[0, 0, 0]"
1626632324248428362,,[],0,"[0, 0, 0]"
1626632324268441860,,[],0,"[0, 0, 0]"
1626632324288522691,,[],0,"[0, 0, 0]"
1626632324308322276,,[],0,"[0, 0, 0]"
1626632324328704359,,[],0,"[0, 0, 0]"
1626632324348366092,,[],0,"[0, 0, 0]"
1626632324368647028,,[],0,"[0, 0, 0]"
1626632324388233318,,[],0,"[0, 0, 0]"
1626632324408655938,,[],0,"[0, 0, 0]"
1626632324428431802,,[],0,"[0, 0, 0]"
1626632324448519262,,[],0,"[0, 0, 0]"
1626632324468234301,,[],0,"[0, 0, 0]"
1626632324488377438,,[],0,"[0, -100, 0]"
1626632324508571274,,[],0,"[0, -100, 0]"
1626632324528365289,,[],0,"[0, -100, 0]"
1626632324548130747,,[],0,"[0, -100, 0]"
1626632324567856699,,[],0,"[0, -100, 0]"
1626632324587781227,,[],0,"[0, -100, 0]"
1626632324608422013,,[],0,"[0, -100, 0]"
1626632324628490949,,[],0,"[0, -100, 0]"
1626632324648381543,,[],0,"[0, -100, 0]"
1626632324668606669,,[],0,"[0, -100, 0]"
1626632324688490341,,[],0,"[0, -100, 0]"
1626632324708255495,,[],0,"[0, -100, 0]"
1626632324728414196,,[],0,"[0, -100, 0]"
1626632324748519357,,[],0,"[0, -100, 0]"
1626632324768342756,,[],0,"[0, -100, 0]"
1626632324788119727,,[],0,"[0, -100, 0]"
1626632324808291632,,[],0,"[0, -100, 0]"
1626632324828476139,,[],0,"[0, -100, 0]"
1626632324848288295,,[],0,"[0, -100, 0]"
1626632324868329003,,[],0,"[0, -100, 0]"
1626632324888474523,,[],0,"[0, -100, 0]"
1626632324908287396,,[],0,"[0, -100, 0]"
1626632324928582740,,[],0,"[0, -100, 0]"
1626632324948609237,,[],0,"[0, -100, 0]"
1626632324968143282,,[],0,"[0, -100, 0]"
1626632324988465784,,[],0,"[0, -100, 0]"
1626632325008484776,,[],0,"[0, -100, 0]"
1626632325028274742,,[],0,"[0, -100, 0]"
1626632325048260488,,[],0,"[0, -100, 0]"
1626632325068268953,,[],0,"[0, -100, 0]"
1626632325088032841,,[],0,"[0, -100, 0]"
1626632325107709053,,[],0,"[0, -100, 0]"
1626632325127695967,,[],0,"[0, -100, 0]"
1626632325147800511,,[],0,"[0, -100, 0]"
1626632325168991874,,[],0,"[0, -100, 0]"
1626632325188207094,,[],0,"[0, -100, 0]"
1626632325208356593,,[],0,"[0, -100, 0]"
1626632325228294503,,[],0,"[0, -100, 0]"
1626632325248692831,,[],0,"[0, -100, 0]"
1626632325268800494,,[],0,"[0, -100, 0]"
1626632325288311280,,[],0,"[0, -100, 0]"
1626632325308613386,,[],0,"[0, -100, 0]"
1626632325328546837,,[],0,"[0, -100, 0]"
1626632325348425029,,[],0,"[0, -100, 0]"
1626632325368498033,,[],0,"[0, -100, 0]"
1626632325388502487,,[],0,"[0, -100, 0]"
1626632325408390705,,[],0,"[0, -100, 0]"
1626632325428875928,,[],0,"[0, -100, 0]"
1626632325448332982,,[],0,"[0, -100, 0]"
1626632325468473927,,[],0,"[0, -100, 0]"
1626632325488225671,,[],0,"[0, -100, 0]"
1626632325508487145,,[],0,"[0, -100, 0]"
1626632325528163110,,[],0,"[0, -100, 0]"
1626632325548286174,,[],0,"[0, -100, 0]"
1626632325568347708,,[],0,"[0, -100, 0]"
1626632325588299024,,[],0,"[0, -100, 0]"
1626632325608589865,,[],0,"[0, -100, 0]"
1626632325628493566,,[],0,"[0, -100, 0]"
1626632325648623086,,[],0,"[0, -100, 0]"
1626632325668231038,,[],0,"[0, -100, 0]"
1626632325688186290,,[],0,"[0, -100, 0]"
1626632325708586038,,[],0,"[0, -100, 0]"
1626632325728556387,,[],0,"[0, -100, 0]"
1626632325748486009,,[],0,"[0, -100, 0]"
1626632325768312392,,[],0,"[0, -100, 0]"
1626632325788496624,,[],0,"[0, -100, 0]"
1626632325808307516,,[],0,"[0, -100, 0]"
1626632325828521889,,[],0,"[0, -100, 0]"
1626632325848395704,,[],0,"[0, -100, 0]"
1626632325868343394,,[],0,"[0, -100, 0]"
1626632325888208530,,[],0,"[0, -100, 0]"
1626632325908370127,,[],0,"[0, -100, 0]"
1626632325928222314,,[],0,"[0, -100, 0]"
1626632325948301741,,[],0,"[0, -100, 0]"
1626632325968166396,,[],0,"[0, -100, 0]"
1626632325988107952,,[],0,"[0, -100, 0]"
1626632326008372442,,[],0,"[0, -100, 0]"
1626632326028119003,,[],0,"[0, -100, 0]"
1626632326048481825,,[],0,"[0, -100, 0]"
1626632326068445188,,[],0,"[0, -100, 0]"
1626632326088187279,,[],0,"[0, -100, 0]"
1626632326108573419,,[],0,"[0, -100, 0]"
1626632326128372215,,[],0,"[0, -100, 0]"
1626632326148611230,,[],0,"[0, -100, 0]"
1626632326168362928,,[],0,"[0, -100, 0]"
1626632326188161206,,[],0,"[0, -100, 0]"
1626632326208186330,,[],0,"[0, -100, 0]"
1626632326228148905,,[],0,"[0, -100, 0]"
1626632326248333606,,[],0,"[0, -100, 0]"
1626632326268145987,,[],0,"[0, -100, 0]"
1626632326288351217,,[],0,"[0, -100, 0]"
1626632326308375812,,[],0,"[0, -100, 0]"
1626632326328556809,,[],0,"[0, -100, 0]"
1626632326348317579,,[],0,"[0, -100, 0]"
1626632326368456135,,[],0,"[0, -100, 0]"
1626632326388074855,,[],0,"[0, -100, 0]"
1626632326408193371,,[],0,"[0, -100, 0]"
1626632326428483388,,[],0,"[0, -100, 0]"
1626632326448515571,,[],0,"[0, -100, 0]"
1626632326468667143,,[],0,"[0, -100, 0]"
1626632326488090975,,[],0,"[0, -100, 0]"
1626632326508586580,,[],0,"[0, -100, 0]"
1626632326528615171,,[],0,"[0, -100, 0]"
1626632326548267832,,[],0,"[0, -100, 0]"
1626632326568382378,,[],0,"[0, -100, 0]"
1626632326588271197,,[],0,"[0, -100, 0]"
1626632326608572008,,[],0,"[0, -100, 0]"
1626632326628384888,,[],0,"[0, -100, 0]"
1626632326648313400,,[],0,"[0, -100, 0]"
1626632326668617113,,[],0,"[0, -100, 0]"
1626632326688632385,,[],0,"[0, -100, 0]"
1626632326708241408,,[],0,"[0, -100, 0]"
1626632326728521150,,[],0,"[0, -100, 0]"
1626632326748431494,,[],0,"[0, -100, 0]"
1626632326768584891,,[],0,"[0, -100, 0]"
1626632326788256672,,[],0,"[0, -100, 0]"
1626632326808364783,,[],0,"[0, -100, 0]"
1626632326828568007,,[],0,"[0, -100, 0]"
1626632326848471550,,[],0,"[0, -100, 0]"
1626632326868368538,,[],0,"[0, -100, 0]"
1626632326888307171,,[],0,"[0, -100, 0]"
1626632326908542910,,[],0,"[0, -100, 0]"
1626632326928503914,,[],0,"[0, -100, 0]"
1626632326948548304,,[],0,"[0, -100, 0]"
1626632326968433129,,[],0,"[0, -100, 0]"
1626632326988821976,,[],0,"[0, -100, 0]"
1626632327008395637,,[],0,"[0, -100, 0]"
1626632327028138984,,[],0,"[0, -100, 0]"
1626632327047943249,,[],0,"[0, -100, 0]"
1626632327067786727,,[],0,"[0, -100, 0]"
1626632327087853422,,[],0,"[0, -100, 0]"
1626632327108315678,,[],0,"[0, -100, 0]"
1626632327128300018,,[],0,"[0, -100, 0]"
1626632327148445448,,[],0,"[0, -100, 0]"
1626632327168417794,,[],0,"[0, -100, 0]"
1626632327188449466,,[],0,"[0, -100, 0]"
1626632327208354451,,[],0,"[0, -100, 0]"
1626632327228259362,,[],0,"[0, -100, 0]"
1626632327248635238,,[],0,"[0, -100, 0]"
1626632327268573973,,[],0,"[0, -100, 0]"
1626632327288171014,,[],0,"[0, -100, 0]"
1626632327308443504,,[],0,"[0, -100, 0]"
1626632327328290904,,[],0,"[0, -100, 0]"
1626632327348366811,,[],0,"[0, -100, 0]"
1626632327368416178,,[],0,"[0, -100, 0]"
1626632327388314120,,[],0,"[0, -100, 0]"
1626632327408699698,,[],0,"[0, -100, 0]"
1626632327428359451,,[],0,"[0, -100, 0]"
1626632327448362057,,[],0,"[0, -100, 0]"
1626632327468362390,,[],0,"[0, -100, 0]"
1626632327488568500,,[],0,"[0, -100, 0]"
1626632327508359817,,[],0,"[0, -100, 0]"
1626632327528647216,,[],0,"[0, -100, 0]"
1626632327548408362,,[],0,"[0, -100, 0]"
1626632327568141683,,[],0,"[0, -100, 0]"
1626632327588612881,,[],0,"[0, -100, 0]"
1626632327608418178,,[],0,"[0, -100, 0]"
1626632327628882228,,[],0,"[0, -100, 0]"
1626632327648475872,,[],0,"[0, -100, 0]"
1626632327668801519,,[],0,"[0, -100, 0]"
1626632327688520484,,[],0,"[0, -100, 0]"
1626632327708433919,,[],0,"[0, -100, 0]"
1626632327728461293,,[],0,"[0, -100, 0]"
1626632327748204736,,[],0,"[0, -100, 0]"
