rosbagTimestamp,layout,dim,data_offset,data
1626632542108308035,,[],0,"[0, 0, 0]"
1626632542128189185,,[],0,"[0, 0, 0]"
1626632542148492882,,[],0,"[0, 0, 0]"
1626632542168327428,,[],0,"[0, 0, 0]"
1626632542188212021,,[],0,"[0, 0, 0]"
1626632542208420468,,[],0,"[0, 0, 0]"
1626632542228247487,,[],0,"[0, 0, 0]"
1626632542248066807,,[],0,"[0, 0, 0]"
1626632542268807745,,[],0,"[0, 0, 0]"
1626632542288369677,,[],0,"[0, 0, 0]"
1626632542308238040,,[],0,"[0, 0, 0]"
1626632542328779717,,[],0,"[0, 0, 0]"
1626632542348488358,,[],0,"[0, 0, 0]"
1626632542368245032,,[],0,"[0, 0, 0]"
1626632542388235279,,[],0,"[0, 0, 0]"
1626632542408379453,,[],0,"[0, 0, 0]"
1626632542428784403,,[],0,"[0, 0, 0]"
1626632542448398340,,[],0,"[0, 0, 0]"
1626632542468192837,,[],0,"[0, 0, 0]"
1626632542487950592,,[],0,"[0, 0, 0]"
1626632542507839868,,[],0,"[0, 0, 0]"
1626632542527679374,,[],0,"[0, 0, 0]"
1626632542547854963,,[],0,"[0, 0, 0]"
1626632542568430157,,[],0,"[0, 0, 0]"
1626632542588371002,,[],0,"[0, 0, 0]"
1626632542608137375,,[],0,"[0, 0, 0]"
1626632542628231724,,[],0,"[0, 0, 0]"
1626632542648574751,,[],0,"[0, 0, 0]"
1626632542668420533,,[],0,"[0, 0, 0]"
1626632542688310373,,[],0,"[0, 0, 0]"
1626632542708472250,,[],0,"[0, 0, 0]"
1626632542728220482,,[],0,"[0, 0, 0]"
1626632542748278214,,[],0,"[0, 0, 0]"
1626632542768977160,,[],0,"[0, 0, 0]"
1626632542788695844,,[],0,"[0, 0, 0]"
1626632542808357586,,[],0,"[0, 0, 0]"
1626632542828321558,,[],0,"[0, 0, 0]"
1626632542848341838,,[],0,"[0, 0, 0]"
1626632542868495661,,[],0,"[0, 0, 0]"
1626632542888540813,,[],0,"[0, 0, 0]"
1626632542908427909,,[],0,"[0, 0, 0]"
1626632542928311747,,[],0,"[0, 0, 0]"
1626632542948357972,,[],0,"[0, 0, 0]"
1626632542968547283,,[],0,"[0, 0, 0]"
1626632542988460266,,[],0,"[0, 0, 0]"
1626632543008472280,,[],0,"[0, 0, 0]"
1626632543028370058,,[],0,"[0, 0, 0]"
1626632543048509774,,[],0,"[0, 0, 0]"
1626632543068116892,,[],0,"[0, 0, 0]"
1626632543088406981,,[],0,"[0, 0, 0]"
1626632543108358141,,[],0,"[0, 0, 0]"
1626632543128372817,,[],0,"[0, 0, 0]"
1626632543148257435,,[],0,"[0, 0, 0]"
1626632543168300634,,[],0,"[0, 0, 0]"
1626632543188669728,,[],0,"[0, 0, 0]"
1626632543208603356,,[],0,"[0, 0, 0]"
1626632543228377986,,[],0,"[0, 0, 0]"
1626632543248485190,,[],0,"[0, 0, 0]"
1626632543268331226,,[],0,"[0, 0, 0]"
1626632543288270169,,[],0,"[0, 0, 0]"
1626632543308444960,,[],0,"[0, 0, 0]"
1626632543328644625,,[],0,"[0, 0, 0]"
1626632543348852727,,[],0,"[0, 0, 0]"
1626632543368569719,,[],0,"[0, 0, 0]"
1626632543388327226,,[],0,"[0, 0, 0]"
1626632543408371678,,[],0,"[0, 0, 0]"
1626632543428350234,,[],0,"[0, 0, 0]"
1626632543448365500,,[],0,"[0, 0, 0]"
1626632543468228990,,[],0,"[0, 0, 0]"
1626632543488375122,,[],0,"[0, 0, 0]"
1626632543508286438,,[],0,"[0, 0, 0]"
1626632543528770078,,[],0,"[0, 0, 0]"
1626632543548599488,,[],0,"[0, 0, 0]"
1626632543568326510,,[],0,"[0, 0, 0]"
1626632543588888282,,[],0,"[0, 0, 0]"
1626632543608920800,,[],0,"[0, 0, 0]"
1626632543628368744,,[],0,"[0, 0, 0]"
1626632543648384894,,[],0,"[0, 0, 0]"
1626632543668381796,,[],0,"[0, 0, 0]"
1626632543688399645,,[],0,"[0, 0, 0]"
1626632543708387383,,[],0,"[0, 0, 0]"
1626632543728557347,,[],0,"[0, 0, 0]"
1626632543748410657,,[],0,"[0, 0, 0]"
1626632543768461206,,[],0,"[0, 0, 0]"
1626632543788431384,,[],0,"[0, 0, 0]"
1626632543808215845,,[],0,"[0, 0, 0]"
1626632543828411468,,[],0,"[0, 0, 0]"
1626632543848194491,,[],0,"[0, 0, 0]"
1626632543868498305,,[],0,"[0, 0, 0]"
1626632543888665232,,[],0,"[0, 0, 0]"
1626632543908405497,,[],0,"[0, 0, 0]"
1626632543928520231,,[],0,"[0, 0, 0]"
1626632543948339322,,[],0,"[0, 0, 0]"
1626632543968391525,,[],0,"[0, 0, 0]"
1626632543988965702,,[],0,"[0, 0, 0]"
1626632544008173692,,[],0,"[0, 0, 0]"
1626632544028548033,,[],0,"[0, 0, 0]"
1626632544048488323,,[],0,"[0, 0, 0]"
1626632544068686080,,[],0,"[0, 0, 0]"
1626632544088369071,,[],0,"[0, 0, 0]"
1626632544108400780,,[],0,"[0, 0, 0]"
1626632544128665498,,[],0,"[0, 0, 0]"
1626632544148362074,,[],0,"[0, 0, 0]"
1626632544168727594,,[],0,"[0, 0, 0]"
1626632544188338873,,[],0,"[0, 0, 0]"
1626632544208170638,,[],0,"[0, 0, 0]"
1626632544228249085,,[],0,"[0, 0, 0]"
1626632544248701035,,[],0,"[0, 0, 0]"
1626632544268710807,,[],0,"[0, 0, 0]"
1626632544288430889,,[],0,"[0, 0, 0]"
1626632544308283774,,[],0,"[0, 0, 0]"
