rosbagTimestamp,layout,dim,data_offset,data
1626632748328423353,,[],0,"[0, 0, 0]"
1626632748348452077,,[],0,"[0, 0, 0]"
1626632748368410485,,[],0,"[0, 0, 0]"
1626632748388327995,,[],0,"[0, 0, 0]"
1626632748408164325,,[],0,"[0, 0, 0]"
1626632748428804785,,[],0,"[0, 0, 0]"
1626632748448366891,,[],0,"[0, 0, 0]"
1626632748468629812,,[],0,"[0, 0, 0]"
1626632748488368395,,[],0,"[0, 0, 0]"
1626632748508168731,,[],0,"[0, 0, 0]"
1626632748528545229,,[],0,"[0, 0, 0]"
1626632748548434854,,[],0,"[0, 0, 0]"
1626632748568294275,,[],0,"[0, 0, 0]"
1626632748588198609,,[],0,"[0, 0, 0]"
1626632748608313218,,[],0,"[0, 0, 0]"
1626632748628277118,,[],0,"[0, 0, 0]"
1626632748647960984,,[],0,"[0, 0, 0]"
1626632748667871199,,[],0,"[0, 0, 0]"
1626632748688186587,,[],0,"[0, 0, 0]"
1626632748708240660,,[],0,"[0, 0, 0]"
1626632748728325836,,[],0,"[0, 0, 0]"
1626632748748323928,,[],0,"[0, 0, 0]"
1626632748768067974,,[],0,"[0, 0, 0]"
1626632748788404667,,[],0,"[0, 0, 0]"
1626632748808053142,,[],0,"[0, 0, 0]"
1626632748828008474,,[],0,"[0, 0, 0]"
1626632748848214317,,[],0,"[0, 0, 0]"
1626632748868457019,,[],0,"[0, 0, 0]"
1626632748888275996,,[],0,"[0, 0, 0]"
1626632748908234878,,[],0,"[0, 0, 0]"
1626632748928418898,,[],0,"[0, 0, 0]"
1626632748948450346,,[],0,"[0, 0, 0]"
1626632748968197225,,[],0,"[0, 0, 0]"
1626632748988089706,,[],0,"[0, 0, 0]"
1626632749008102409,,[],0,"[0, 0, 0]"
1626632749028228062,,[],0,"[0, 0, 0]"
1626632749048270706,,[],0,"[0, 0, 0]"
1626632749068694521,,[],0,"[0, 0, 0]"
1626632749088228488,,[],0,"[0, 0, 0]"
1626632749108644474,,[],0,"[0, 0, 0]"
1626632749128399818,,[],0,"[0, 0, 0]"
1626632749148278457,,[],0,"[0, 0, 0]"
1626632749168384687,,[],0,"[0, 0, 0]"
1626632749188492795,,[],0,"[0, 0, 0]"
1626632749208561879,,[],0,"[0, 0, 0]"
1626632749228315729,,[],0,"[0, 0, 0]"
1626632749248611352,,[],0,"[0, 0, 0]"
1626632749268371675,,[],0,"[0, 0, 0]"
1626632749289064037,,[],0,"[0, 0, 0]"
1626632749309168583,,[],0,"[0, 0, 0]"
1626632749328504176,,[],0,"[0, 0, 0]"
1626632749348840710,,[],0,"[0, 0, 0]"
1626632749368430554,,[],0,"[0, 0, 0]"
1626632749388831862,,[],0,"[0, 0, 0]"
1626632749408477349,,[],0,"[0, 0, 0]"
1626632749428455338,,[],0,"[0, 0, 0]"
1626632749448320141,,[],0,"[0, 0, 0]"
1626632749468376503,,[],0,"[0, 0, 0]"
1626632749488754623,,[],0,"[0, 0, 0]"
1626632749508571832,,[],0,"[0, 0, 0]"
1626632749528436584,,[],0,"[0, 0, 0]"
1626632749548570669,,[],0,"[0, 0, 0]"
1626632749568283699,,[],0,"[0, 0, 0]"
1626632749588792201,,[],0,"[0, 0, 0]"
1626632749608288218,,[],0,"[0, 0, 0]"
1626632749628218280,,[],0,"[0, 0, 0]"
1626632749648200015,,[],0,"[0, 0, 0]"
1626632749668416781,,[],0,"[0, 0, 0]"
1626632749688993128,,[],0,"[0, 0, 0]"
1626632749708320449,,[],0,"[0, 0, 0]"
1626632749728240534,,[],0,"[0, 0, 0]"
1626632749748754416,,[],0,"[0, 0, 0]"
1626632749768423856,,[],0,"[0, 0, 0]"
1626632749788328006,,[],0,"[0, 0, 0]"
1626632749808509337,,[],0,"[0, 0, 0]"
1626632749828317212,,[],0,"[0, 0, 0]"
1626632749848539858,,[],0,"[0, 0, 0]"
1626632749868343579,,[],0,"[0, 0, 0]"
1626632749888864690,,[],0,"[0, 0, 0]"
1626632749908505511,,[],0,"[0, 0, 0]"
1626632749928404522,,[],0,"[0, 0, 0]"
1626632749948409959,,[],0,"[0, 0, 0]"
1626632749968398636,,[],0,"[0, 0, 0]"
1626632749988443426,,[],0,"[0, 0, 0]"
1626632750008257974,,[],0,"[0, 0, 0]"
1626632750028630705,,[],0,"[0, 0, 0]"
1626632750048311386,,[],0,"[0, 0, 0]"
1626632750068553890,,[],0,"[0, 0, 0]"
1626632750088299404,,[],0,"[0, 0, 0]"
1626632750109255421,,[],0,"[0, 0, 0]"
1626632750128400714,,[],0,"[0, 0, 0]"
1626632750148324952,,[],0,"[0, 0, 0]"
1626632750168334991,,[],0,"[0, 0, 0]"
1626632750189069160,,[],0,"[0, 0, 0]"
1626632750208615575,,[],0,"[0, 0, 0]"
1626632750228680645,,[],0,"[0, 0, 0]"
1626632750248433428,,[],0,"[0, 0, 0]"
1626632750268312653,,[],0,"[0, 0, 0]"
1626632750288360872,,[],0,"[0, 0, 0]"
1626632750308228329,,[],0,"[0, 0, 0]"
1626632750328674131,,[],0,"[0, 0, 0]"
1626632750348470135,,[],0,"[0, 0, 0]"
1626632750368444880,,[],0,"[0, 0, 0]"
1626632750388985276,,[],0,"[0, 0, 0]"
1626632750408428964,,[],0,"[0, 0, 0]"
1626632750428690119,,[],0,"[0, 0, 0]"
1626632750448265901,,[],0,"[0, 0, 0]"
1626632750468224744,,[],0,"[0, 0, 0]"
1626632750488404699,,[],0,"[0, 0, 0]"
1626632750508564169,,[],0,"[0, 0, 0]"
1626632750528565981,,[],0,"[0, 0, 0]"
1626632750548466534,,[],0,"[0, 0, 0]"
1626632750568428857,,[],0,"[0, 0, 0]"
1626632750588342081,,[],0,"[0, 0, 0]"
1626632750608616611,,[],0,"[0, 0, 0]"
1626632750628291328,,[],0,"[0, 0, 0]"
1626632750648374013,,[],0,"[0, 0, 0]"
1626632750668463077,,[],0,"[0, 0, 0]"
1626632750688883573,,[],0,"[0, 0, 0]"
1626632750708510869,,[],0,"[0, 0, 0]"
1626632750728587788,,[],0,"[0, 0, 0]"
1626632750748450012,,[],0,"[0, 0, 0]"
1626632750768678357,,[],0,"[0, 0, 0]"
1626632750788423738,,[],0,"[0, 0, 0]"
1626632750808320268,,[],0,"[0, 0, 0]"
1626632750828368574,,[],0,"[0, 0, 0]"
1626632750848276402,,[],0,"[0, 0, 0]"
1626632750868419590,,[],0,"[0, 0, 0]"
1626632750888269040,,[],0,"[0, 0, 0]"
1626632750909001358,,[],0,"[0, 0, 0]"
1626632750928523597,,[],0,"[0, 0, 0]"
1626632750948254001,,[],0,"[0, 0, 0]"
1626632750968408077,,[],0,"[0, 0, 0]"
1626632750988237226,,[],0,"[0, 0, 0]"
1626632751008730817,,[],0,"[0, 0, 0]"
1626632751028981484,,[],0,"[0, 0, 0]"
1626632751048327550,,[],0,"[0, 0, 0]"
1626632751068461406,,[],0,"[0, 0, 0]"
1626632751088354035,,[],0,"[0, 0, 0]"
1626632751108363761,,[],0,"[0, 0, 0]"
1626632751128538870,,[],0,"[0, 0, 0]"
1626632751148385838,,[],0,"[0, 0, 0]"
1626632751168377919,,[],0,"[0, 0, 0]"
1626632751188476217,,[],0,"[0, 0, 0]"
1626632751208373335,,[],0,"[0, 0, 0]"
1626632751228199231,,[],0,"[0, 0, 0]"
1626632751248315468,,[],0,"[0, 0, 0]"
1626632751268321703,,[],0,"[0, 0, 0]"
1626632751288382923,,[],0,"[0, 0, 0]"
1626632751308443369,,[],0,"[0, 0, 0]"
1626632751328159666,,[],0,"[0, 0, 0]"
1626632751348545198,,[],0,"[0, 0, 0]"
1626632751368406427,,[],0,"[0, 0, 0]"
1626632751388512015,,[],0,"[0, 0, 0]"
1626632751408148558,,[],0,"[0, 0, 0]"
1626632751428327523,,[],0,"[0, 0, 0]"
1626632751448444717,,[],0,"[0, 0, 0]"
1626632751468444163,,[],0,"[0, 0, 0]"
1626632751488322668,,[],0,"[0, 0, 0]"
1626632751508297783,,[],0,"[0, 0, 0]"
1626632751528351077,,[],0,"[0, 0, 0]"
1626632751548426550,,[],0,"[0, 0, 0]"
1626632751568272199,,[],0,"[0, 0, 0]"
1626632751588089498,,[],0,"[0, 0, 0]"
1626632751608314995,,[],0,"[0, 0, 0]"
1626632751628374647,,[],0,"[0, 0, 0]"
1626632751648490973,,[],0,"[0, 0, 0]"
1626632751668293026,,[],0,"[0, 0, 0]"
1626632751688193977,,[],0,"[0, 0, 0]"
1626632751708335045,,[],0,"[0, 0, 0]"
1626632751728212296,,[],0,"[0, 0, 0]"
1626632751748340460,,[],0,"[0, 0, 0]"
1626632751768498975,,[],0,"[0, 0, 0]"
1626632751788104219,,[],0,"[0, 0, 0]"
1626632751808317870,,[],0,"[0, 0, 0]"
1626632751828528917,,[],0,"[0, 0, 0]"
1626632751848440805,,[],0,"[0, 0, 0]"
1626632751868419552,,[],0,"[0, 0, 0]"
1626632751888389934,,[],0,"[0, 0, 0]"
1626632751908560793,,[],0,"[0, 0, 0]"
1626632751928616929,,[],0,"[0, 0, 0]"
1626632751948226369,,[],0,"[0, 0, 0]"
1626632751968397808,,[],0,"[0, 0, 0]"
1626632751988412865,,[],0,"[0, 0, 0]"
1626632752008476204,,[],0,"[0, 0, 0]"
1626632752028768182,,[],0,"[0, 0, 0]"
1626632752048230132,,[],0,"[0, 0, 0]"
1626632752068397765,,[],0,"[0, 0, 0]"
1626632752088430107,,[],0,"[0, 0, 0]"
1626632752108656538,,[],0,"[0, 0, 0]"
1626632752128588239,,[],0,"[0, 0, 0]"
1626632752148210847,,[],0,"[0, 0, 0]"
1626632752168607765,,[],0,"[0, 0, 0]"
1626632752188470418,,[],0,"[0, 0, 0]"
1626632752209417486,,[],0,"[0, 0, 0]"
1626632752228171695,,[],0,"[0, 0, 0]"
1626632752248270273,,[],0,"[0, 0, 0]"
1626632752268479386,,[],0,"[0, 0, 0]"
1626632752288703435,,[],0,"[0, 0, 0]"
1626632752308554631,,[],0,"[0, 0, 0]"
1626632752328209360,,[],0,"[0, 0, 0]"
1626632752348279983,,[],0,"[0, 0, 0]"
1626632752368179695,,[],0,"[0, 0, 0]"
1626632752388429830,,[],0,"[0, 0, 0]"
1626632752408405696,,[],0,"[0, 0, 0]"
