time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/05:31:56.658914,15646,1657744316,658608573,leptrino,0.6604833333333299,0.055500000000004594,-0.5517833333334096,-0.01121133333334143,0.000955333333346971,0.04177533333334179
2022/07/14/05:31:56.658962,15648,1657744316,658656081,leptrino,0.6104833333333298,0.055500000000004594,-0.5017833333334096,-0.01121133333334143,0.0029553333333469708,0.039775333333341795
2022/07/14/05:31:56.660744,15649,1657744316,660539237,leptrino,0.7104833333333298,-0.1444999999999954,-0.4517833333334096,-0.0012113333333414289,0.0029553333333469708,0.039775333333341795
2022/07/14/05:31:56.660756,15650,1657744316,660558239,leptrino,0.6604833333333299,-0.29449999999999543,-0.4017833333334096,0.008788666666658571,0.0029553333333469708,0.03577533333334179
2022/07/14/05:31:56.662795,15651,1657744316,662532385,leptrino,0.6604833333333299,-0.1444999999999954,-0.3017833333334096,0.012788666666658571,0.004955333333346971,0.03377533333334179
2022/07/14/05:31:56.662833,15652,1657744316,662546930,leptrino,0.7104833333333298,-0.29449999999999543,-0.2517833333334096,0.02278866666665857,0.0029553333333469708,0.02777533333334179
2022/07/14/05:31:56.664872,15653,1657744316,664595638,leptrino,0.6104833333333298,-0.29449999999999543,-0.1017833333334096,0.020788666666658573,-0.001044666666653029,0.029775333333341793
2022/07/14/05:31:56.664908,15655,1657744316,664629751,leptrino,0.3604833333333298,-0.09449999999999542,-0.05178333333340959,0.0007886666666585712,0.0029553333333469708,0.03577533333334179
2022/07/14/05:31:56.666826,15656,1657744316,666557874,leptrino,0.4604833333333298,0.005500000000004591,-0.05178333333340959,-0.01721133333334143,0.000955333333346971,0.039775333333341795
2022/07/14/05:31:56.666862,15657,1657744316,666579784,leptrino,0.5104833333333298,0.10550000000000459,-0.05178333333340959,-0.03921133333334143,0.000955333333346971,0.04177533333334179
2022/07/14/05:31:56.668851,15658,1657744316,668599852,leptrino,0.5104833333333298,0.1555000000000046,-0.001783333333409587,-0.06121133333334143,0.000955333333346971,0.04577533333334179
2022/07/14/05:31:56.668893,15660,1657744316,668634584,leptrino,0.3604833333333298,0.40550000000000463,0.2982166666665904,-0.07921133333334143,-0.0030446666666530293,0.04377533333334179
2022/07/14/05:31:56.670740,15661,1657744316,670519186,leptrino,0.4104833333333298,0.4555000000000046,0.14821666666659042,-0.07321133333334143,-0.001044666666653029,0.04177533333334179
2022/07/14/05:31:56.670768,15662,1657744316,670541473,leptrino,0.3604833333333298,0.2555000000000046,0.24821666666659042,-0.07121133333334143,0.0029553333333469708,0.039775333333341795
2022/07/14/05:31:56.672838,15663,1657744316,672551429,leptrino,0.4104833333333298,0.3055000000000046,0.2982166666665904,-0.06721133333334144,0.000955333333346971,0.039775333333341795
2022/07/14/05:31:56.672864,15664,1657744316,672573190,leptrino,0.2104833333333298,0.2555000000000046,0.14821666666659042,-0.05721133333334143,0.000955333333346971,0.03777533333334179
2022/07/14/05:31:56.674905,15665,1657744316,674609018,leptrino,0.1604833333333298,0.2555000000000046,0.19821666666659044,-0.04721133333334143,0.0029553333333469708,0.039775333333341795
2022/07/14/05:31:56.674934,15667,1657744316,674638425,leptrino,0.2604833333333298,0.055500000000004594,0.14821666666659042,-0.031211333333341428,0.0029553333333469708,0.03777533333334179
2022/07/14/05:31:56.676809,15668,1657744316,676525389,leptrino,0.3604833333333298,0.2055000000000046,0.2982166666665904,-0.02521133333334143,0.000955333333346971,0.031775333333341794
2022/07/14/05:31:56.676835,15669,1657744316,676547836,leptrino,0.5104833333333298,0.2055000000000046,0.19821666666659044,-0.019211333333341428,0.0029553333333469708,0.03377533333334179
2022/07/14/05:31:56.678878,15670,1657744316,678621396,leptrino,0.4604833333333298,0.3555000000000046,0.2982166666665904,-0.01721133333334143,0.008955333333346971,0.029775333333341793
2022/07/14/05:31:56.678905,15672,1657744316,678654396,leptrino,0.31048333333332984,0.2055000000000046,0.14821666666659042,-0.003211333333341429,0.004955333333346971,0.02377533333334179
2022/07/14/05:31:56.680812,15673,1657744316,680557143,leptrino,0.3604833333333298,0.005500000000004591,0.24821666666659042,0.0007886666666585712,0.0029553333333469708,0.02377533333334179
2022/07/14/05:31:56.680838,15674,1657744316,680579232,leptrino,0.4104833333333298,-0.19449999999999543,0.44821666666659044,0.0007886666666585712,0.000955333333346971,0.021775333333341793
2022/07/14/05:31:56.682877,15675,1657744316,682566794,leptrino,0.4104833333333298,-0.19449999999999543,0.34821666666659046,-0.0072113333333414294,0.0029553333333469708,0.017775333333341792
2022/07/14/05:31:56.682905,15676,1657744316,682587725,leptrino,0.5604833333333298,-0.09449999999999542,0.34821666666659046,-0.01321133333334143,0.000955333333346971,0.017775333333341792
2022/07/14/05:31:56.684851,15677,1657744316,684583904,leptrino,0.5604833333333298,-0.19449999999999543,0.2982166666665904,-0.00921133333334143,0.004955333333346971,0.013775333333341792
2022/07/14/05:31:56.684877,15679,1657744316,684616395,leptrino,0.6104833333333298,-0.29449999999999543,0.6482166666665905,-0.04121133333334143,0.0029553333333469708,0.009775333333341792
2022/07/14/05:31:56.686818,15680,1657744316,686556276,leptrino,0.6604833333333299,-0.19449999999999543,0.5982166666665905,-0.06521133333334143,0.004955333333346971,0.009775333333341792
2022/07/14/05:31:56.686849,15681,1657744316,686578101,leptrino,0.6104833333333298,-0.09449999999999542,0.4982166666665904,-0.08321133333334144,0.0029553333333469708,0.013775333333341792
