time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/05:33:53.820293,18406,1657744433,819949389,leptrino,0.8890333333333313,0.1874333333333425,-4.432633333333413,-0.007236666666676115,0.05662066666668261,0.0715513333333343
2022/07/14/05:33:53.820344,18407,1657744433,819984395,leptrino,1.1890333333333314,0.03743333333334249,-4.232633333333413,-0.0052366666666761146,0.06262066666668262,0.0735513333333343
2022/07/14/05:33:53.822374,18408,1657744433,822003996,leptrino,1.2390333333333314,-0.012566666666657511,-4.3826333333334135,-0.003236666666676115,0.06262066666668262,0.0675513333333343
2022/07/14/05:33:53.822425,18410,1657744433,822053848,leptrino,1.0390333333333313,0.13743333333334248,-4.232633333333413,-0.017236666666676115,0.06262066666668262,0.0555513333333343
2022/07/14/05:33:53.824325,18411,1657744433,824001761,leptrino,1.0890333333333313,-0.06256666666665751,-4.3826333333334135,-0.03723666666667612,0.06862066666668261,0.0635513333333343
2022/07/14/05:33:53.824371,18412,1657744433,824031015,leptrino,1.2390333333333314,0.13743333333334248,-3.9326333333334134,-0.057236666666676116,0.06062066666668261,0.0655513333333343
2022/07/14/05:33:53.826483,18413,1657744433,826105000,leptrino,1.2390333333333314,-0.06256666666665751,-4.482633333333413,-0.07723666666667611,0.06262066666668262,0.0635513333333343
2022/07/14/05:33:53.826510,18415,1657744433,826149051,leptrino,1.1390333333333313,0.0874333333333425,-4.282633333333414,-0.09123666666667611,0.0646206666666826,0.0535513333333343
2022/07/14/05:33:53.828488,18416,1657744433,828002485,leptrino,1.1390333333333313,0.13743333333334248,-4.282633333333414,-0.09523666666667611,0.07262066666668261,0.0615513333333343
2022/07/14/05:33:53.828526,18417,1657744433,828030836,leptrino,1.1890333333333314,0.2374333333333425,-4.332633333333414,-0.09123666666667611,0.07062066666668261,0.0615513333333343
2022/07/14/05:33:53.830332,18418,1657744433,830001640,leptrino,1.2390333333333314,0.0874333333333425,-4.182633333333413,-0.07323666666667612,0.06862066666668261,0.0615513333333343
2022/07/14/05:33:53.830375,18419,1657744433,830028961,leptrino,1.2390333333333314,0.2374333333333425,-4.232633333333413,-0.057236666666676116,0.0646206666666826,0.0575513333333343
2022/07/14/05:33:53.832272,18420,1657744433,832002244,leptrino,1.3390333333333313,-0.012566666666657511,-3.9826333333334136,-0.033236666666676115,0.0646206666666826,0.0515513333333343
2022/07/14/05:33:53.832302,18422,1657744433,832044812,leptrino,1.1890333333333314,-0.16256666666665753,-3.9326333333334134,-0.007236666666676115,0.0646206666666826,0.0415513333333343
2022/07/14/05:33:53.834286,18423,1657744433,834004437,leptrino,1.1390333333333313,-0.4625666666666575,-4.182633333333413,-0.007236666666676115,0.06062066666668261,0.0375513333333343
