time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/04:45:45.902448,137153,1657741545,902064926,leptrino,2.9463500000000002,0.16789999999999028,1.140966666666705,-0.19009333333333206,0.05166466666667293,0.08034466666666032
2022/07/14/04:45:45.902486,137155,1657741545,902112537,leptrino,2.59635,1.0178999999999903,1.6909666666667051,-0.2720933333333321,0.021664666666672928,0.09234466666666032
2022/07/14/04:45:45.904271,137156,1657741545,903960866,leptrino,2.24635,1.1178999999999903,2.040966666666705,-0.2780933333333321,0.00966466666667293,0.08434466666666032
2022/07/14/04:45:45.904323,137157,1657741545,903994435,leptrino,2.04635,1.1178999999999903,2.240966666666705,-0.2740933333333321,0.007664666666672929,0.07434466666666031
2022/07/14/04:45:45.906399,137158,1657741545,906000924,leptrino,1.69635,0.8678999999999903,2.0909666666667053,-0.25609333333333206,0.005664666666672929,0.06834466666666032
2022/07/14/04:45:45.906454,137160,1657741545,906115951,leptrino,0.94635,0.6678999999999903,2.0909666666667053,-0.20609333333333205,-0.018335333333327073,0.05634466666666032
2022/07/14/04:45:45.908337,137161,1657741545,908003343,leptrino,0.59635,0.46789999999999027,2.190966666666705,-0.20809333333333205,-0.03633533333332707,0.06234466666666032
2022/07/14/04:45:45.908374,137162,1657741545,908037222,leptrino,0.14635,0.4178999999999903,1.9409666666667051,-0.22009333333333206,-0.040335333333327075,0.06434466666666032
2022/07/14/04:45:45.910494,137163,1657741545,910016186,leptrino,-0.0036500000000000026,0.5678999999999903,1.790966666666705,-0.23009333333333207,-0.038335333333327073,0.06834466666666032
2022/07/14/04:45:45.910538,137164,1657741545,910048460,leptrino,-0.05365,0.6178999999999903,2.040966666666705,-0.23209333333333207,-0.046335333333327074,0.060344666666660315
2022/07/14/04:45:45.912443,137165,1657741545,912084508,leptrino,-0.15365,0.3178999999999903,1.890966666666705,-0.22809333333333207,-0.05033533333332707,0.060344666666660315
2022/07/14/04:45:45.912481,137167,1657741545,912133336,leptrino,-0.45365000000000005,-0.13210000000000974,1.640966666666705,-0.19009333333333206,-0.04233533333332707,0.05434466666666032
2022/07/14/04:45:45.914317,137168,1657741545,913984425,leptrino,-0.45365000000000005,-0.23210000000000974,1.4409666666667051,-0.17209333333333207,-0.03433533333332707,0.05034466666666032
2022/07/14/04:45:45.914346,137169,1657741545,914017648,leptrino,-0.50365,-0.23210000000000974,1.340966666666705,-0.15609333333333206,-0.03433533333332707,0.05034466666666032
2022/07/14/04:45:45.916461,137170,1657741545,916097510,leptrino,-0.50365,-0.43210000000000975,1.2409666666667052,-0.13409333333333207,-0.032335333333327075,0.04234466666666032
2022/07/14/04:45:45.916499,137172,1657741545,916150149,leptrino,-0.35365,-0.43210000000000975,1.090966666666705,-0.08809333333333205,-0.022335333333327073,0.03434466666666032
2022/07/14/04:45:45.918482,137173,1657741545,917983388,leptrino,-0.30365000000000003,-0.8821000000000098,1.2409666666667052,-0.06209333333333206,-0.026335333333327073,0.024344666666660318
2022/07/14/04:45:45.918534,137174,1657741545,918017223,leptrino,-0.40365000000000006,-0.9821000000000097,0.940966666666705,-0.036093333333332055,-0.026335333333327073,0.010344666666660316
2022/07/14/04:45:45.920370,137175,1657741545,920005803,leptrino,-0.15365,-1.0321000000000098,0.7409666666667051,-0.010093333333332054,-0.014335333333327071,0.012344666666660316
2022/07/14/04:45:45.920602,137176,1657741545,920239217,leptrino,-0.0036500000000000026,-0.9821000000000097,0.590966666666705,-0.012093333333332054,-0.004335333333327071,0.018344666666660316
2022/07/14/04:45:45.920636,137177,1657741545,920278036,leptrino,0.29635,-0.8821000000000098,0.290966666666705,-0.04009333333333206,0.01366466666667293,0.026344666666660316
2022/07/14/04:45:45.922325,137178,1657741545,921960402,leptrino,0.59635,-0.6821000000000098,0.04096666666670501,-0.052093333333332055,0.02366466666667293,0.03434466666666032
2022/07/14/04:45:45.922362,137179,1657741545,921991705,leptrino,0.59635,-0.23210000000000974,0.09096666666670501,-0.06409333333333206,0.02766466666667293,0.04034466666666032
2022/07/14/04:45:45.924404,137180,1657741545,924024326,leptrino,0.7463500000000001,-0.032100000000009746,-0.109033333333295,-0.05609333333333206,0.03366466666667293,0.03234466666666032
2022/07/14/04:45:45.924441,137181,1657741545,924058075,leptrino,0.79635,0.017899999999990257,0.04096666666670501,-0.04809333333333206,0.039664666666672926,0.030344666666660317
2022/07/14/04:45:45.926577,137182,1657741545,926056109,leptrino,0.94635,-0.08210000000000975,0.24096666666670502,-0.06209333333333206,0.04966466666667293,0.04034466666666032
2022/07/14/04:45:45.926617,137184,1657741545,926100141,leptrino,1.2963500000000001,0.26789999999999026,0.290966666666705,-0.12609333333333206,0.06366466666667293,0.03834466666666032
2022/07/14/04:45:45.928339,137185,1657741545,927961472,leptrino,1.39635,0.21789999999999027,-0.009033333333294992,-0.17409333333333205,0.06166466666667293,0.04834466666666032
2022/07/14/04:45:45.928383,137186,1657741545,927994523,leptrino,1.2963500000000001,0.5678999999999903,0.09096666666670501,-0.23609333333333207,0.06766466666667292,0.05434466666666032
