time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/06:29:20.275928,10996,1657747760,275798625,leptrino,0.6161166666666573,0.17226666666667115,0.020316666666727202,-0.14695266666665993,0.028259333333339784,0.021646000000008145
2022/07/14/06:29:20.275949,10997,1657747760,275814950,leptrino,0.6661166666666573,0.12226666666667114,0.22031666666672722,-0.14295266666665993,0.024259333333339784,0.023646000000008143
2022/07/14/06:29:20.277989,10998,1657747760,277847590,leptrino,0.7661166666666572,0.07226666666667114,0.2703166666667272,-0.13495266666665992,0.022259333333339782,0.025646000000008145
2022/07/14/06:29:20.278008,11000,1657747760,277865524,leptrino,0.7161166666666573,-0.02773333333332886,0.2703166666667272,-0.1269526666666599,0.020259333333339784,0.025646000000008145
2022/07/14/06:29:20.279977,11001,1657747760,279829894,leptrino,0.7161166666666573,-0.07773333333332887,0.1203166666667272,-0.11895266666665992,0.020259333333339784,0.025646000000008145
2022/07/14/06:29:20.279986,11002,1657747760,279841534,leptrino,0.5161166666666572,-0.22773333333332887,0.2703166666667272,-0.10695266666665992,0.020259333333339784,0.019646000000008143
2022/07/14/06:29:20.282003,11003,1657747760,281830514,leptrino,0.6161166666666573,-0.22773333333332887,0.42031666666672723,-0.10295266666665992,0.018259333333339782,0.015646000000008143
2022/07/14/06:29:20.282018,11004,1657747760,281842772,leptrino,0.7161166666666573,-0.3277333333333289,0.4703166666667272,-0.09895266666665993,0.020259333333339784,0.015646000000008143
2022/07/14/06:29:20.284019,11005,1657747760,283851628,leptrino,0.6161166666666573,-0.07773333333332887,0.3203166666667272,-0.10295266666665992,0.022259333333339782,0.015646000000008143
2022/07/14/06:29:20.284032,11007,1657747760,283867627,leptrino,0.6161166666666573,0.12226666666667114,0.1703166666667272,-0.11895266666665992,0.022259333333339782,0.017646000000008145
2022/07/14/06:29:20.285999,11008,1657747760,285831884,leptrino,0.6661166666666573,0.17226666666667115,0.37031666666672725,-0.12295266666665992,0.020259333333339784,0.019646000000008143
2022/07/14/06:29:20.286012,11009,1657747760,285844362,leptrino,0.7161166666666573,0.22226666666667116,0.37031666666672725,-0.12295266666665992,0.022259333333339782,0.025646000000008145
2022/07/14/06:29:20.287989,11010,1657747760,287852013,leptrino,0.6661166666666573,0.3722666666666712,0.22031666666672722,-0.12495266666665993,0.022259333333339782,0.027646000000008143
2022/07/14/06:29:20.287999,11012,1657747760,287868252,leptrino,0.41611666666665725,0.5722666666666711,0.37031666666672725,-0.13495266666665992,0.016259333333339784,0.027646000000008143
2022/07/14/06:29:20.289995,11013,1657747760,289801840,leptrino,0.41611666666665725,0.47226666666667116,0.5703166666667272,-0.13095266666665992,0.014259333333339782,0.03564600000000814
2022/07/14/06:29:20.290014,11014,1657747760,289814457,leptrino,0.5161166666666572,0.4222666666666712,0.6203166666667272,-0.12495266666665993,0.016259333333339784,0.03164600000000815
2022/07/14/06:29:20.291985,11015,1657747760,291832128,leptrino,0.6161166666666573,0.32226666666667114,0.2703166666667272,-0.12095266666665992,0.018259333333339782,0.021646000000008145
2022/07/14/06:29:20.292094,11016,1657747760,291953617,leptrino,0.6161166666666573,0.22226666666667116,0.22031666666672722,-0.11895266666665992,0.020259333333339784,0.025646000000008145
2022/07/14/06:29:20.292104,11017,1657747760,291967333,leptrino,0.6161166666666573,0.12226666666667114,0.22031666666672722,-0.11895266666665992,0.024259333333339784,0.027646000000008143
2022/07/14/06:29:20.294013,11018,1657747760,293829285,leptrino,0.7161166666666573,0.022266666666671143,0.1703166666667272,-0.1269526666666599,0.022259333333339782,0.029646000000008145
2022/07/14/06:29:20.294027,11019,1657747760,293840713,leptrino,0.7161166666666573,0.17226666666667115,0.1203166666667272,-0.12895266666665992,0.020259333333339784,0.027646000000008143
2022/07/14/06:29:20.296021,11020,1657747760,295835797,leptrino,0.5661166666666573,0.22226666666667116,0.1703166666667272,-0.13095266666665992,0.018259333333339782,0.025646000000008145
2022/07/14/06:29:20.296035,11021,1657747760,295847676,leptrino,0.5661166666666573,0.22226666666667116,0.3203166666667272,-0.13495266666665992,0.016259333333339784,0.025646000000008145
2022/07/14/06:29:20.298007,11022,1657747760,297854294,leptrino,0.8161166666666573,0.32226666666667114,0.1203166666667272,-0.13495266666665992,0.018259333333339782,0.021646000000008145
2022/07/14/06:29:20.298019,11024,1657747760,297869947,leptrino,0.7161166666666573,0.07226666666667114,-0.07968333333327281,-0.12895266666665992,0.022259333333339782,0.017646000000008145
2022/07/14/06:29:20.300070,11025,1657747760,299811110,leptrino,0.7161166666666573,-0.07773333333332887,0.020316666666727202,-0.12495266666665993,0.024259333333339784,0.015646000000008143
2022/07/14/06:29:20.300083,11026,1657747760,299824385,leptrino,0.6161166666666573,-0.12773333333332887,0.0703166666667272,-0.12295266666665992,0.022259333333339782,0.017646000000008145
2022/07/14/06:29:20.302020,11027,1657747760,301829302,leptrino,0.7161166666666573,-0.12773333333332887,0.020316666666727202,-0.12295266666665992,0.024259333333339784,0.017646000000008145
2022/07/14/06:29:20.302058,11028,1657747760,301840737,leptrino,0.6661166666666573,0.07226666666667114,0.1203166666667272,-0.1269526666666599,0.022259333333339782,0.015646000000008143
2022/07/14/06:29:20.304026,11029,1657747760,303853162,leptrino,0.7161166666666573,0.07226666666667114,0.1203166666667272,-0.12895266666665992,0.022259333333339782,0.019646000000008143
2022/07/14/06:29:20.304039,11031,1657747760,303869103,leptrino,0.6161166666666573,0.27226666666667115,0.020316666666727202,-0.13895266666665992,0.024259333333339784,0.015646000000008143
2022/07/14/06:29:20.306019,11032,1657747760,305832361,leptrino,0.41611666666665725,0.32226666666667114,0.1703166666667272,-0.14095266666665993,0.022259333333339782,0.017646000000008145
2022/07/14/06:29:20.306037,11033,1657747760,305844040,leptrino,0.5161166666666572,0.12226666666667114,0.2703166666667272,-0.14095266666665993,0.024259333333339784,0.021646000000008145
2022/07/14/06:29:20.308005,11034,1657747760,307857168,leptrino,0.6161166666666573,0.12226666666667114,0.22031666666672722,-0.14295266666665993,0.028259333333339784,0.019646000000008143
2022/07/14/06:29:20.308016,11036,1657747760,307873254,leptrino,0.6161166666666573,0.07226666666667114,0.22031666666672722,-0.13895266666665992,0.024259333333339784,0.021646000000008145
2022/07/14/06:29:20.310002,11037,1657747760,309829651,leptrino,0.6161166666666573,-0.17773333333332886,0.22031666666672722,-0.14095266666665993,0.024259333333339784,0.017646000000008145
2022/07/14/06:29:20.310014,11038,1657747760,309841236,leptrino,0.46611666666665724,-0.2777333333333289,0.1703166666667272,-0.14095266666665993,0.024259333333339784,0.013646000000008145
2022/07/14/06:29:20.311987,11039,1657747760,311799606,leptrino,0.5161166666666572,0.022266666666671143,0.0703166666667272,-0.14295266666665993,0.026259333333339782,0.017646000000008145
2022/07/14/06:29:20.311995,11040,1657747760,311811277,leptrino,0.7161166666666573,0.07226666666667114,0.1203166666667272,-0.14495266666665993,0.026259333333339782,0.019646000000008143
2022/07/14/06:29:20.314049,11041,1657747760,313857120,leptrino,0.7661166666666572,0.12226666666667114,0.1203166666667272,-0.14695266666665993,0.026259333333339782,0.021646000000008145
2022/07/14/06:29:20.314058,11043,1657747760,313873691,leptrino,0.6661166666666573,0.27226666666667115,0.1203166666667272,-0.15095266666665993,0.022259333333339782,0.019646000000008143
2022/07/14/06:29:20.315963,11044,1657747760,315829857,leptrino,0.6161166666666573,0.27226666666667115,0.1203166666667272,-0.15495266666665994,0.022259333333339782,0.021646000000008145
