time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/06:32:22.893794,12709,1657747942,893572592,leptrino,0.7190666666666734,-0.08883333333332893,-0.1832333333333196,-0.11008333333333224,0.015345999999979995,0.031203333333329284
2022/07/14/06:32:22.893855,12710,1657747942,893613527,leptrino,0.6690666666666734,-0.038833333333328925,-0.1832333333333196,-0.11008333333333224,0.017345999999979995,0.027203333333329284
2022/07/14/06:32:22.895849,12711,1657747942,895566547,leptrino,0.4690666666666734,0.011166666666671078,-0.1832333333333196,-0.11008333333333224,0.017345999999979995,0.029203333333329282
2022/07/14/06:32:22.895899,12712,1657747942,895603189,leptrino,0.5190666666666733,-0.08883333333332893,-0.2332333333333196,-0.11208333333333223,0.017345999999979995,0.029203333333329282
2022/07/14/06:32:22.898013,12713,1657747942,897648090,leptrino,0.5190666666666733,-0.08883333333332893,-0.3332333333333196,-0.10808333333333224,0.015345999999979995,0.025203333333329282
2022/07/14/06:32:22.898067,12715,1657747942,897700081,leptrino,0.41906666666667336,-0.038833333333328925,-0.0832333333333196,-0.09408333333333224,0.021345999999979996,0.029203333333329282
2022/07/14/06:32:22.899928,12716,1657747942,899545568,leptrino,0.5690666666666734,-0.23883333333332893,-0.0832333333333196,-0.08208333333333223,0.021345999999979996,0.03320333333332928
2022/07/14/06:32:22.899969,12717,1657747942,899582197,leptrino,0.4690666666666734,-0.28883333333332895,-0.1332333333333196,-0.07208333333333224,0.023345999999979994,0.031203333333329284
2022/07/14/06:32:22.902142,12718,1657747942,901667923,leptrino,0.6190666666666734,-0.038833333333328925,-0.0832333333333196,-0.07208333333333224,0.021345999999979996,0.031203333333329284
2022/07/14/06:32:22.902200,12720,1657747942,901712763,leptrino,0.6190666666666734,0.11116666666667108,0.1667666666666804,-0.08208333333333223,0.019345999999979994,0.031203333333329284
2022/07/14/06:32:22.903884,12721,1657747942,903548986,leptrino,0.5690666666666734,0.1611666666666711,0.11676666666668041,-0.08208333333333223,0.019345999999979994,0.03320333333332928
2022/07/14/06:32:22.903919,12722,1657747942,903586201,leptrino,0.6690666666666734,0.2611666666666711,0.06676666666668041,-0.07408333333333224,0.017345999999979995,0.031203333333329284
2022/07/14/06:32:22.905946,12723,1657747942,905579384,leptrino,0.6690666666666734,0.21116666666667108,0.01676666666668041,-0.062083333333332234,0.013345999999979995,0.031203333333329284
2022/07/14/06:32:22.905992,12724,1657747942,905613658,leptrino,0.5690666666666734,0.11116666666667108,0.11676666666668041,-0.054083333333332234,0.013345999999979995,0.03320333333332928
2022/07/14/06:32:22.907947,12725,1657747942,907603263,leptrino,0.5690666666666734,0.011166666666671078,0.11676666666668041,-0.04408333333333223,0.013345999999979995,0.027203333333329284
2022/07/14/06:32:22.907987,12727,1657747942,907650386,leptrino,0.6190666666666734,-0.08883333333332893,0.1667666666666804,-0.03608333333333223,0.013345999999979995,0.023203333333329284
2022/07/14/06:32:22.910001,12728,1657747942,909579266,leptrino,0.5690666666666734,-0.038833333333328925,0.01676666666668041,-0.03608333333333223,0.011345999999979995,0.019203333333329284
2022/07/14/06:32:22.910043,12729,1657747942,909613391,leptrino,0.5690666666666734,-0.13883333333332892,-0.03323333333331959,-0.040083333333332236,0.009345999999979995,0.019203333333329284
2022/07/14/06:32:22.911949,12730,1657747942,911561983,leptrino,0.5190666666666733,-0.18883333333332894,0.11676666666668041,-0.046083333333332234,0.009345999999979995,0.015203333333329284
2022/07/14/06:32:22.911975,12731,1657747942,911598174,leptrino,0.5690666666666734,-0.23883333333332893,0.01676666666668041,-0.05208333333333223,0.013345999999979995,0.015203333333329284
2022/07/14/06:32:22.911991,12732,1657747942,911740568,leptrino,0.6190666666666734,-0.13883333333332892,0.2667666666666804,-0.06608333333333223,0.011345999999979995,0.011203333333329284
2022/07/14/06:32:22.913973,12733,1657747942,913574954,leptrino,0.5690666666666734,0.011166666666671078,0.36676666666668045,-0.08408333333333223,0.013345999999979995,0.013203333333329284
2022/07/14/06:32:22.914017,12734,1657747942,913608782,leptrino,0.5190666666666733,0.1611666666666711,0.36676666666668045,-0.10008333333333223,0.013345999999979995,0.019203333333329284
2022/07/14/06:32:22.915959,12735,1657747942,915553946,leptrino,0.7190666666666734,0.2611666666666711,0.3167666666666804,-0.11208333333333223,0.011345999999979995,0.021203333333329282
2022/07/14/06:32:22.916008,12736,1657747942,915608589,leptrino,0.7190666666666734,0.11116666666667108,0.21676666666668043,-0.11808333333333224,0.011345999999979995,0.023203333333329284
