time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/05:06:27.635733,11129,1657742787,635450476,leptrino,0.24358333333333598,0.49793333333335216,-0.9860333333333501,-0.14341400000000756,-0.011816666666647734,0.04322200000000845
2022/07/14/05:06:27.635760,11130,1657742787,635495279,leptrino,0.393583333333336,0.3979333333333521,-1.03603333333335,-0.13341400000000755,-0.011816666666647734,0.03922200000000845
2022/07/14/05:06:27.637874,11131,1657742787,637500300,leptrino,0.393583333333336,0.29793333333335215,-1.13603333333335,-0.12541400000000755,-0.009816666666647733,0.03722200000000845
2022/07/14/05:06:27.637923,11133,1657742787,637547453,leptrino,0.493583333333336,0.047933333333352125,-1.28603333333335,-0.11741400000000755,-0.017816666666647735,0.03922200000000845
2022/07/14/05:06:27.639822,11134,1657742787,639445483,leptrino,0.443583333333336,0.24793333333335213,-1.08603333333335,-0.12141400000000754,-0.019816666666647734,0.03722200000000845
2022/07/14/05:06:27.639876,11135,1657742787,639483076,leptrino,0.543583333333336,0.29793333333335215,-0.9860333333333501,-0.12141400000000754,-0.019816666666647734,0.04122200000000845
2022/07/14/05:06:27.641907,11136,1657742787,641524351,leptrino,0.493583333333336,0.09793333333335213,-0.8860333333333501,-0.11541400000000755,-0.019816666666647734,0.04522200000000845
2022/07/14/05:06:27.641960,11138,1657742787,641572772,leptrino,0.343583333333336,0.19793333333335214,-1.03603333333335,-0.10141400000000755,-0.021816666666647735,0.04522200000000845
2022/07/14/05:06:27.643973,11139,1657742787,643488042,leptrino,0.443583333333336,-0.1520666666666479,-0.93603333333335,-0.09141400000000754,-0.017816666666647735,0.03922200000000845
2022/07/14/05:06:27.644021,11140,1657742787,643523889,leptrino,0.24358333333333598,-0.2520666666666479,-0.8360333333333501,-0.07541400000000754,-0.019816666666647734,0.03522200000000845
2022/07/14/05:06:27.645774,11141,1657742787,645439761,leptrino,0.24358333333333598,-0.05206666666664788,-0.93603333333335,-0.06341400000000755,-0.019816666666647734,0.03122200000000845
2022/07/14/05:06:27.645825,11142,1657742787,645471627,leptrino,0.343583333333336,-0.20206666666664788,-0.93603333333335,-0.05541400000000755,-0.019816666666647734,0.02922200000000845
2022/07/14/05:06:27.647886,11143,1657742787,647528861,leptrino,0.24358333333333598,-0.5520666666666479,-1.13603333333335,-0.04941400000000755,-0.015816666666647734,0.03522200000000845
2022/07/14/05:06:27.647923,11145,1657742787,647578375,leptrino,0.04358333333333597,-0.2520666666666479,-0.78603333333335,-0.045414000000007546,-0.013816666666647734,0.03722200000000845
2022/07/14/05:06:27.649780,11146,1657742787,649436241,leptrino,-0.056416666666664034,-0.20206666666664788,-1.03603333333335,-0.03941400000000755,-0.013816666666647734,0.03322200000000845
2022/07/14/05:06:27.649820,11147,1657742787,649468870,leptrino,-0.056416666666664034,-0.1520666666666479,-1.03603333333335,-0.03341400000000755,-0.013816666666647734,0.03722200000000845
2022/07/14/05:06:27.651927,11148,1657742787,651546343,leptrino,-0.006416666666664028,-0.3520666666666479,-0.78603333333335,-0.02141400000000755,-0.011816666666647734,0.03322200000000845
2022/07/14/05:06:27.651963,11150,1657742787,651594924,leptrino,-0.15641666666666404,-0.3020666666666479,-0.68603333333335,-0.005414000000007547,-0.015816666666647734,0.03322200000000845
2022/07/14/05:06:27.653855,11151,1657742787,653467443,leptrino,-0.056416666666664034,-0.4020666666666479,-0.68603333333335,-0.0014140000000075475,-0.013816666666647734,0.03322200000000845
2022/07/14/05:06:27.653889,11152,1657742787,653508920,leptrino,-0.006416666666664028,-0.1520666666666479,-0.68603333333335,-0.005414000000007547,-0.013816666666647734,0.02322200000000845
2022/07/14/05:06:27.655850,11153,1657742787,655473032,leptrino,-0.10641666666666404,-0.05206666666664788,-0.48603333333335,-0.013414000000007548,-0.011816666666647734,0.02522200000000845
2022/07/14/05:06:27.655885,11154,1657742787,655509092,leptrino,-0.10641666666666404,-0.002066666666647876,-0.53603333333335,-0.01741400000000755,-0.013816666666647734,0.02922200000000845
2022/07/14/05:06:27.657905,11155,1657742787,657510950,leptrino,-0.056416666666664034,-0.002066666666647876,-0.78603333333335,-0.02141400000000755,-0.011816666666647734,0.02722200000000845
2022/07/14/05:06:27.657942,11157,1657742787,657557966,leptrino,0.14358333333333598,-0.1520666666666479,-0.5860333333333501,-0.02541400000000755,-0.0038166666666477342,0.02522200000000845
2022/07/14/05:06:27.659854,11158,1657742787,659478979,leptrino,0.29358333333333597,-0.20206666666664788,-0.5860333333333501,-0.03141400000000755,-0.005816666666647734,0.02922200000000845
2022/07/14/05:06:27.659888,11159,1657742787,659516192,leptrino,0.343583333333336,-0.1520666666666479,-0.43603333333335004,-0.03941400000000755,-0.005816666666647734,0.03322200000000845
