time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/05:04:35.817698,47353,1657742675,817406859,leptrino,0.6060500000000024,-0.12793333333333337,0.8159499999999241,-0.03573533333333802,0.011296666666682996,0.006487999999997612
2022/07/14/05:04:35.817760,47354,1657742675,817595779,leptrino,0.6560500000000024,-0.22793333333333338,0.6159499999999242,-0.04773533333333802,0.015296666666682996,0.004487999999997612
2022/07/14/05:04:35.819828,47355,1657742675,819484627,leptrino,0.45605000000000234,-0.12793333333333337,0.46594999999992415,-0.05973533333333802,0.021296666666682996,0.008487999999997612
2022/07/14/05:04:35.819886,47356,1657742675,819525175,leptrino,0.40605000000000235,0.07206666666666664,0.21594999999992412,-0.07173533333333802,0.021296666666682996,0.010487999999997612
2022/07/14/05:04:35.821781,47357,1657742675,821463615,leptrino,0.45605000000000234,0.12206666666666664,0.06594999999992411,-0.08173533333333802,0.025296666666682996,0.008487999999997612
2022/07/14/05:04:35.821807,47358,1657742675,821490045,leptrino,0.7060500000000024,0.22206666666666663,-0.0840500000000759,-0.08973533333333802,0.031296666666682994,0.008487999999997612
2022/07/14/05:04:35.823941,47359,1657742675,823540187,leptrino,0.8060500000000023,0.32206666666666667,-0.23405000000007592,-0.09773533333333802,0.033296666666682996,0.008487999999997612
2022/07/14/05:04:35.823996,47361,1657742675,823587947,leptrino,0.8560500000000023,0.42206666666666665,0.11594999999992411,-0.08573533333333802,0.035296666666683,0.010487999999997612
2022/07/14/05:04:35.826000,47362,1657742675,825508101,leptrino,0.8560500000000023,0.22206666666666663,0.015949999999924105,-0.07373533333333802,0.03729666666668299,0.006487999999997612
2022/07/14/05:04:35.826041,47363,1657742675,825540275,leptrino,1.0060500000000023,0.17206666666666665,-0.0840500000000759,-0.05973533333333802,0.041296666666682996,0.00048799999999761214
2022/07/14/05:04:35.827960,47364,1657742675,827601325,leptrino,1.0560500000000024,0.2720666666666666,0.06594999999992411,-0.04573533333333802,0.03729666666668299,0.0024879999999976123
2022/07/14/05:04:35.827996,47366,1657742675,827647059,leptrino,0.5560500000000024,0.12206666666666664,-0.13405000000007591,-0.03373533333333802,0.03729666666668299,0.0024879999999976123
2022/07/14/05:04:35.829861,47367,1657742675,829511238,leptrino,0.5560500000000024,0.022066666666666637,0.015949999999924105,-0.03973533333333802,0.039296666666682994,0.004487999999997612
2022/07/14/05:04:35.829898,47368,1657742675,829558607,leptrino,0.5560500000000024,0.07206666666666664,-0.0840500000000759,-0.04173533333333802,0.035296666666683,0.0024879999999976123
2022/07/14/05:04:35.831947,47369,1657742675,831560731,leptrino,0.6560500000000024,0.12206666666666664,-0.0840500000000759,-0.04573533333333802,0.035296666666683,0.0024879999999976123
2022/07/14/05:04:35.831984,47370,1657742675,831593863,leptrino,0.6060500000000024,0.22206666666666663,-0.13405000000007591,-0.049735333333338023,0.029296666666682996,0.0024879999999976123
2022/07/14/05:04:35.833931,47371,1657742675,833550860,leptrino,0.5060500000000023,0.17206666666666665,-0.13405000000007591,-0.04573533333333802,0.029296666666682996,0.0024879999999976123
2022/07/14/05:04:35.833978,47373,1657742675,833594574,leptrino,0.35605000000000236,-0.07793333333333337,0.21594999999992412,-0.05573533333333802,0.023296666666682994,0.0024879999999976123
2022/07/14/05:04:35.835895,47374,1657742675,835511412,leptrino,0.3060500000000024,-0.027933333333333366,0.3659499999999241,-0.06973533333333802,0.023296666666682994,-0.001512000000002388
2022/07/14/05:04:35.835918,47375,1657742675,835546955,leptrino,0.45605000000000234,-0.027933333333333366,0.06594999999992411,-0.09373533333333803,0.023296666666682994,-0.0035120000000023878
2022/07/14/05:04:35.838057,47376,1657742675,837651236,leptrino,0.45605000000000234,-0.07793333333333337,0.21594999999992412,-0.11373533333333802,0.021296666666682996,0.00048799999999761214
2022/07/14/05:04:35.838096,47378,1657742675,837701660,leptrino,0.35605000000000236,-0.12793333333333337,0.26594999999992414,-0.11173533333333802,0.017296666666682996,-0.005512000000002388
2022/07/14/05:04:35.839964,47379,1657742675,839541319,leptrino,0.40605000000000235,-0.1779333333333334,0.1659499999999241,-0.10373533333333802,0.017296666666682996,-0.001512000000002388
2022/07/14/05:04:35.839994,47380,1657742675,839577512,leptrino,0.20605000000000234,-0.07793333333333337,0.11594999999992411,-0.08973533333333802,0.013296666666682996,0.00048799999999761214
2022/07/14/05:04:35.841898,47381,1657742675,841508348,leptrino,0.10605000000000234,-0.27793333333333337,0.06594999999992411,-0.08373533333333802,0.019296666666682994,-0.001512000000002388
2022/07/14/05:04:35.841936,47382,1657742675,841541598,leptrino,0.40605000000000235,-0.27793333333333337,-0.0840500000000759,-0.08773533333333802,0.027296666666682994,-0.0035120000000023878
2022/07/14/05:04:35.843969,47383,1657742675,843582563,leptrino,0.35605000000000236,-0.027933333333333366,0.015949999999924105,-0.09573533333333802,0.031296666666682994,-0.005512000000002388
2022/07/14/05:04:35.844008,47385,1657742675,843627545,leptrino,0.5060500000000023,-0.1779333333333334,-0.0840500000000759,-0.09173533333333803,0.031296666666682994,-0.0035120000000023878
2022/07/14/05:04:35.845870,47386,1657742675,845495647,leptrino,0.25605000000000233,-0.07793333333333337,-0.2840500000000759,-0.09573533333333802,0.033296666666682996,0.00048799999999761214
2022/07/14/05:04:35.845912,47387,1657742675,845528580,leptrino,0.35605000000000236,-0.07793333333333337,-0.3340500000000759,-0.09173533333333803,0.035296666666683,0.004487999999997612
2022/07/14/05:04:35.847982,47388,1657742675,847622687,leptrino,0.5060500000000023,-0.027933333333333366,-0.0840500000000759,-0.09173533333333803,0.035296666666683,0.00048799999999761214
2022/07/14/05:04:35.848026,47390,1657742675,847671891,leptrino,0.40605000000000235,0.12206666666666664,-0.4840500000000759,-0.10973533333333803,0.039296666666682994,0.012487999999997612
2022/07/14/05:04:35.849877,47391,1657742675,849494405,leptrino,0.6060500000000024,0.37206666666666666,-0.1840500000000759,-0.12173533333333802,0.03729666666668299,0.014487999999997612
2022/07/14/05:04:35.849917,47392,1657742675,849526956,leptrino,0.6060500000000024,0.37206666666666666,0.06594999999992411,-0.12173533333333802,0.035296666666683,0.014487999999997612
2022/07/14/05:04:35.851916,47393,1657742675,851532931,leptrino,0.8060500000000023,0.32206666666666667,0.015949999999924105,-0.11373533333333802,0.035296666666683,0.016487999999997612
2022/07/14/05:04:35.851954,47394,1657742675,851568462,leptrino,0.7060500000000024,0.47206666666666663,-0.0340500000000759,-0.10573533333333802,0.031296666666682994,0.018487999999997614
2022/07/14/05:04:35.853953,47395,1657742675,853556973,leptrino,0.5560500000000024,0.42206666666666665,-0.0340500000000759,-0.09173533333333803,0.031296666666682994,0.016487999999997612
2022/07/14/05:04:35.853988,47397,1657742675,853601666,leptrino,0.7560500000000023,0.32206666666666667,0.11594999999992411,-0.07173533333333802,0.027296666666682994,0.008487999999997612
2022/07/14/05:04:35.855886,47398,1657742675,855512616,leptrino,0.7060500000000024,0.22206666666666663,-0.0840500000000759,-0.06173533333333802,0.025296666666682996,0.006487999999997612
