time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/07/14/05:11:42.158877,14888,1657743102,158518796,leptrino,0.18615000000000928,-0.036533333333332155,-2.293383333333293,-0.030300000000007685,0.008536000000049853,0.0318186666666702
2022/07/14/05:11:42.158918,14889,1657743102,158558560,leptrino,0.3361500000000093,-0.036533333333332155,-2.393383333333293,-0.048300000000007684,0.022536000000049853,0.027818666666670197
2022/07/14/05:11:42.160906,14890,1657743102,160588832,leptrino,0.3361500000000093,-0.13653333333333215,-2.793383333333293,-0.04630000000000769,0.03453600000004985,0.0258186666666702
2022/07/14/05:11:42.160962,14892,1657743102,160634631,leptrino,0.03615000000000928,0.013466666666667848,-2.643383333333293,-0.00030000000000768523,0.020536000000049855,-0.010181333333329804
2022/07/14/05:11:42.162845,14893,1657743102,162510485,leptrino,0.18615000000000928,-0.28653333333333214,-2.5933833333332927,0.05569999999999232,0.020536000000049855,-0.026181333333329802
2022/07/14/05:11:42.162894,14894,1657743102,162543099,leptrino,0.1361500000000093,-0.5365333333333322,-2.643383333333293,0.11969999999999231,0.018536000000049853,-0.036181333333329804
2022/07/14/05:11:42.164865,14895,1657743102,164511097,leptrino,0.08615000000000927,-0.6865333333333322,-2.643383333333293,0.15769999999999232,0.024536000000049855,-0.036181333333329804
2022/07/14/05:11:42.164910,14896,1657743102,164545998,leptrino,0.2861500000000093,-0.6865333333333322,-2.293383333333293,0.13169999999999232,0.024536000000049855,-0.024181333333329804
2022/07/14/05:11:42.166919,14897,1657743102,166588391,leptrino,0.4361500000000093,-0.18653333333333216,-2.2433833333332927,0.06169999999999232,0.028536000000049855,-0.014181333333329804
2022/07/14/05:11:42.166956,14899,1657743102,166632265,leptrino,0.3861500000000093,0.26346666666666785,-2.493383333333293,-0.030300000000007685,0.04253600000004985,0.013818666666670197
2022/07/14/05:11:42.168859,14900,1657743102,168536502,leptrino,0.4861500000000093,0.16346666666666787,-2.3433833333332927,-0.034300000000007685,0.04253600000004985,0.023818666666670197
2022/07/14/05:11:42.168900,14901,1657743102,168569920,leptrino,0.5861500000000093,-0.18653333333333216,-2.0933833333332927,-0.03630000000000769,0.04253600000004985,0.0318186666666702
2022/07/14/05:11:42.171044,14902,1657743102,170703451,leptrino,0.6361500000000093,-0.23653333333333215,-1.9433833333332928,-0.040300000000007684,0.04253600000004985,0.0398186666666702
2022/07/14/05:11:42.171082,14904,1657743102,170755126,leptrino,0.8861500000000092,-1.0865333333333322,-2.943383333333293,0.027699999999992314,0.07253600000004985,0.0258186666666702
2022/07/14/05:11:42.172871,14905,1657743102,172541421,leptrino,1.0861500000000093,-1.5865333333333322,-2.743383333333293,0.07569999999999232,0.07253600000004985,0.019818666666670197
2022/07/14/05:11:42.172895,14906,1657743102,172575022,leptrino,1.3361500000000093,-2.136533333333332,-2.643383333333293,0.12169999999999231,0.06653600000004986,0.007818666666670197
2022/07/14/05:11:42.174879,14907,1657743102,174511772,leptrino,1.5861500000000093,-2.1865333333333323,-2.743383333333293,0.13769999999999233,0.06853600000004985,-0.004181333333329804
